"wikidataId","fullName","frName","birthDate","birthPlace","deathDate","deathPlace","height","positions"
"Q2815225","John Bannerman, Baron Bannerman of Kildonan","John Bannerman",1901-09-01,"Glasgow",1969-04-10,"Tidworth",NA,"2nd Row"
"Q2817187","Scott Palmer","Scott Palmer",1977-11-10,"Palmerston North",NA,NA,190,"Flanker; Number 8"
"Q2820018","Aaron Abrams","Aaron Abrams",1979-07-09,"London; Ontario",NA,NA,183,"Hooker"
"Q2820022","Aaron Bancroft","Aaron Bancroft",1985-01-01,"Blenheim; New Zealand",NA,NA,180,"Centre; Fly-Half"
"Q2820032","Aaron Carpenter","Aaron Carpenter",1983-01-09,"Brantford",NA,NA,183,"Number 8; Hooker"
"Q2820060","Aaron Jarvis","Aaron Jarvis",1986-05-20,"Exeter",NA,NA,183,"Prop"
"Q2820082","Aaron Persico","Aaron Persico",1978-03-29,"Lower Hutt",NA,NA,183,"Flanker"
"Q2821149","Abdellatif Boutaty","Abdellatif Boutaty",1983-06-04,"Casablanca",NA,NA,195,"2nd Row"
"Q2821613","Abie Malan","Abie Malan",1935-11-18,"Kenhardt",2014-10-23,"Upington",182,"Hooker"
"Q2821853","Abraham Tolofua","Abraham Tolofua",1972-08-27,"Nouméa",NA,NA,182,"Prop"
"Q2822185","Aca Ratuva","Aca Ratuva",1978-12-30,NA,NA,NA,185,"Flanker"
"Q2822932","Ace Tiatia","Ace Tiatia",1976-06-18,"Wellington",NA,NA,187,"Hooker; 3rd Row"
"Q2823947","Adam Freier","Adam Freier",1980-03-20,"Sydney",NA,NA,175,"Hooker"
"Q2823963","Adam Jaulhac","Adam Jaulhac",1988-01-31,"Brive-la-Gaillarde",NA,NA,198,"2nd Row"
"Q2823968","Adam Kleeberger","Adam Kleeberger",1984-03-02,"Elk Point; Alberta",NA,NA,185,"Flanker"
"Q2824000","Adam Robson","Adam Robson",1928-08-16,"Hawick",2007-03-15,"Dollar; Clackmannanshire",NA,"Flanker"
"Q2824170","Adedayo Adebayo","Adedayo Adebayo",1970-09-30,"Ibadan",NA,NA,180,"Winger"
"Q2824719","Adolfo Cappelletti","Adolfo Cappelletti",1954-07-01,"Buenos Aires",NA,NA,NA,"Winger"
"Q2824757","Adolphe Alésina","Adolphe Alésina",1969-05-27,"Pamiers",NA,NA,NA,NA
"Q2824783","Adolphe Bringeon","Adolphe Bringeon",1895-01-23,"Saint-Jean-de-Luz",1944-05-14,"Saint-Jean-de-Luz",NA,"Winger"
"Q2824849","Adolphe Jauréguy","Adolphe Jauréguy",1898-02-18,"Ostabat-Asme",1977-09-04,"Saint-Jean-Pied-de-Port",183,"Winger"
"Q2825005","Adri Badenhorst","Adri Badenhorst",1978-07-18,"Prieska",NA,NA,196,"2nd Row"
"Q2825023","Adrian Durston","Adrian Durston",1975-10-28,"Neath",NA,NA,182,"Fullback"
"Q2825028","Adrian Jarvis","Adrian Jarvis",1983-12-12,"London",NA,NA,188,"Fly-Half"
"Q2825029","Adrian Jacobs","Adrian Jacobs",1980-08-14,"Kraaifontein",NA,NA,179,"Centre; Winger; Fly-Half"
"Q2825031","Adrian Hadley","Adrian Hadley",1963-03-01,"Cardiff",NA,NA,188,"Winger"
"Q2825034","Adrian Lungu","Adrian Lungu",1960-09-05,"Năvodari",NA,NA,185,"Centre; Winger"
"Q2825044","Alin Petrache","Alin Petrache",1976-10-29,"Bucharest",NA,NA,193,"Flanker; Number 8"
"Q2825053","Adrian Stoop","Adrian Stoop",1883-03-27,"Kensington",1956-11-27,"Aldershot",NA,"Fly-Half"
"Q2825118","Adrien Ayestaran","Adrien Ayestaran",1987-09-07,"Épinay-sur-Seine",NA,NA,174,"Scrum-Half"
"Q2825157","Adrien Domec","Adrien Domec",1990-03-15,NA,NA,NA,177,"Winger; Fullback; Centre"
"Q2825166","Adrien Falières","Adrien Falières",1983-01-12,"Verdun",NA,NA,179,"Prop"
"Q2825169","Adrien Figueiredo","Adrien Figueiredo",1984-06-22,"Saint-Palais; Pyrénées-Atlantiques",NA,NA,181,"Winger; Centre"
"Q2825215","Adrien Malavard","Adrien Malavard",1986-06-27,"Nice",NA,NA,192,"Fullback"
"Q2825228","Adrien N'Goma","Adrien N'Goma",1976-08-30,"Albertville",NA,NA,185,"Centre"
"Q2825232","Adrien Pampouille","Adrien Pampouille",1987-08-04,"Bergerac; Dordogne",NA,NA,178,"Fullback"
"Q2825247","Adrien Prat-Marty","Adrien Pratmarty",1987-12-27,"Toulouse",NA,NA,178,"Winger"
"Q2825248","Adrien Planté","Adrien Planté",1985-04-21,"Longjumeau",NA,NA,184,"Winger"
"Q2825275","Adrien Tomas","Adrien Tomas",1988-03-17,"Montpellier",NA,NA,172,"Scrum-Half"
"Q2825281","Adrien Vigne-Donati","Adrien Vigne-Donati",1984-03-01,"Annemasse",NA,NA,183,"Prop"
"Q2827344","Agustin Lopresti","Agustin Lopresti",1974-11-15,"Salta",NA,NA,185,"Prop"
"Q2827350","Agustín Creevy","Agustín Creevy",1985-03-15,"La Plata",NA,NA,182,"Hooker; Number 8; Flanker"
"Q2827352","Agustín Figuerola","Agustín Figuerola",1985-01-27,"Buenos Aires",NA,NA,170,"Scrum-Half"
"Q2827355","Agustín Gosio","Agustín Gosio",1983-03-17,"Buenos Aires",NA,NA,180,"Winger"
"Q2827775","Aidan McCullen","Aidan McCullen",1977-01-05,"Drogheda",NA,NA,193,"Flanker; Number 8"
"Q2828035","Aimé Bardes","Aimé Bardes",1914-06-21,"Le Boulou",2005-12-06,"Arles-sur-Tech",NA,NA
"Q2828064","Aimé Giral","Aimé Giral",1895-08-08,"Perpignan",1915-07-22,"Somme-Suippe",177,"Fly-Half"
"Q2828766","Aisea Tuilevu","Aisea Tuilevu",1972-07-13,"Sigatoka",NA,NA,185,"Winger"
"Q2828911","Akaki Sanadze","Akaki Sanadze",1983-03-14,NA,NA,NA,174,"Prop"
"Q2829074","Akira Yokoi","Akira Yokoi",1941-05-01,"Osaka Prefecture",NA,NA,NA,"Centre"
"Q2829140","Akrem Hamdi","Akrem Hamdi",1987-02-01,"Drancy",NA,NA,185,"Winger; Centre"
"Q2829303","Al Baxter","Al Baxter",1977-01-21,"Canberra",NA,NA,190,"Prop"
"Q2829311","Al Charron","Al Charron",1966-07-27,"Ottawa",NA,NA,195,"2nd Row"
"Q2829490","Alain-Bertrand Nuetsa-Fotso","Alain-Bertrand Nuetsa-fotso",1982-08-24,NA,NA,NA,178,"Tighthead Prop"
"Q2829535","Alain Bayout","Alain Bayout",1960-02-24,"Saint-Germain-les-Vergnes",NA,NA,182,"Winger; Centre"
"Q2829568","Alain Besson","Alain Besson",1943-03-21,"Saint-Astier; Dordogne",2022-12-09,"Saint-Yzan-de-Soudiac",169,"Winger"
"Q2829645","Alain Caussade","Alain Caussade",1952-07-27,"Juillan",NA,NA,178,"Fly-Half; Fullback"
"Q2829826","Alain Gaillard","Alain Gaillard",1949-01-01,"Castres",NA,NA,NA,"Scrum-Half"
"Q2829886","Alain Guettache","Alain Guettache",1968-05-19,"Fumel",NA,NA,175,"Fly-Half"
"Q2829887","Alain Guilbert","Alain Guilbert",1950-09-28,"Saint-Maur-des-Fossés",NA,NA,195,"2nd Row; 3rd Row"
"Q2829916","Alain Hyardet","Alain Hyardet",1964-11-28,"Aix-en-Provence",NA,NA,178,"Centre"
"Q2830046","Alain Lorieux","Alain Lorieux",1956-03-26,"La Tronche",NA,NA,196,"2nd Row"
"Q2830058","Alain Macabiau","Alain Macabiau",1966-05-15,"Perpignan",NA,NA,178,"Scrum-Half"
"Q2830062","Alain Maleig","Alain Maleig",1952-07-10,NA,NA,NA,NA,"2nd Row"
"Q2830080","Alain Marot","Alain Marot",1948-03-11,"Bergerac; Dordogne",NA,NA,170,"Centre; Fullback"
"Q2830147","Alain Paco","Alain Paco",1952-05-01,"Béziers",NA,NA,178,"Hooker"
"Q2830170","Alain Plantefol","Alain Plantefol",1942-12-26,"Colombes",2022-06-23,"Agen",194,"2nd Row"
"Q2830183","Alain Porthault","Alain Porthault",1929-07-15,NA,2019-11-25,NA,180,"Winger"
"Q2830204","Alain Rakotonirina","Alain Rakotonirina",NA,NA,NA,NA,NA,"Fullback"
"Q2830313","Alain Teulé","Alain Teulé",1958-03-05,"Vic-en-Bigorre",NA,NA,180,"Prop"
"Q2830436","Alama Ieremia","Alama Ieremia",1970-10-27,"Apia",NA,NA,186,"Centre"
"Q2830537","Alan Lawson","Alan Lawson",1948-05-19,"Kirkcaldy",NA,NA,NA,"Scrum-Half"
"Q2830572","Alan Phillips","Alan Phillips",1954-08-21,"Kenfig Hill",NA,NA,180,"Hooker"
"Q2830586","Alan Skene","Alan Skene",1932-10-02,"Cape Town",2001-08-13,"George; South Africa",180,"Centre"
"Q2830597","Alan Sutherland","Alan Sutherland",1944-01-04,"Blenheim; New Zealand",2020-05-04,NA,191,"Number 8; 2nd Row"
"Q2830602","Alan Tait","Alan Tait",1964-07-02,"Kelso; Scottish Borders",NA,NA,180,"Centre"
"Q2830604","Alan Tomes","Alan Tomes",1951-11-06,"Hawick",NA,NA,NA,"2nd Row"
"Q2830613","Alan Whetton","Alan Whetton",1959-12-15,"Auckland",NA,NA,193,"Flanker"
"Q2830616","Alan Williams","Alan Williams",1987-12-11,NA,NA,NA,186,"Fly-Half; Fullback"
"Q2830674","Alasdair Dickinson","Alasdair Dickinson",1983-09-11,"Dundee",NA,NA,183,"Prop"
"Q2830676","Alasdair Strokosch","Alasdair Strokosch",1983-02-21,"Paisley; Renfrewshire",NA,NA,191,"Flanker"
"Q2830694","Alastair Biggar","Alastair Biggar",1946-08-04,"Edinburgh",2016-02-06,NA,NA,"Winger"
"Q2830697","Alastair McHarg","Alastair McHarg",1944-06-17,"Irvine; North Ayrshire",NA,NA,195,"2nd Row"
"Q2830700","Alastair Smallwood","Alastair Smallwood",1892-11-18,"Alloa",1985-06-12,"Uppingham",NA,"Winger"
"Q2830762","Alban Genthieu","Alban Genthieu",1985-05-17,"Pau; Pyrénées-Atlantiques",NA,NA,181,"Centre"
"Q2830774","Alban Moga","Alban Moga",1923-05-01,"Bordeaux",1983-04-05,"Pessac",187,"2nd Row"
"Q2830915","Albert Ambert","Albert Ambert",1902-03-15,"Béziers",1988-06-21,"Bize-Minervois",NA,"Hooker"
"Q2830983","Albert Branlat","Albert Branlat",1879-11-15,"Saint-Vivien-de-Médoc",1943-03-01,"Curepipe",174,"Prop; 2nd Row"
"Q2831024","Albert Cazenave","Albert Cazenave",1902-03-07,NA,1982-08-30,NA,NA,"Flanker"
"Q2831053","Albert Cigagna","Albert Cigagna",1960-09-25,"Toulouse",NA,NA,186,"Number 8"
"Q2831121","Albert Domec","Albert Domec",1901-10-07,"Saint-Pé-de-Bigorre",1948-11-20,"Carcassonne",172,"Winger"
"Q2831155","Albert Eutrope","Albert Eutrope",1888-01-10,"Cayenne",1915-05-26,"Cameroon",172,"Number 8; Winger"
"Q2831172","Albert Ferrasse","Albert Ferrasse",1917-08-12,NA,2011-07-28,NA,NA,NA
"Q2831239","Albert Henry Baskerville","Albert Henry Baskerville",1883-01-15,NA,1908-05-20,NA,NA,NA
"Q2831451","Albert Patrick Toetu","Albert Patrick Toetu",1984-03-14,"Auckland",NA,NA,180,"Prop"
"Q2831596","Albert Tuipulotu","Albert Tuipulotu",1979-02-27,"San Mateo; California",NA,NA,182,"Centre"
"Q2831603","Albert Valentin","Albert Valentin",1988-09-29,"Nouméa",NA,NA,178,"Winger"
"Q2831618","Albert van den Berg","Albert van den Berg",1974-01-26,"Hoopstad",NA,NA,200,"2nd Row"
"Q2831634","Albert VuliVuli","Albert Vulivuli",1985-05-26,"Savusavu",NA,NA,190,"Centre; Winger"
"Q2831761","Alberto de Marchi","Alberto De Marchi",1986-03-13,"Jesolo",NA,NA,183,"Prop"
"Q2831762","Alberto Di Bernardo","Alberto Di Bernardo",1980-11-04,"Rosario",NA,NA,178,"Fly-Half; Fullback"
"Q2831832","Alberto Sgarbi","Alberto Sgarbi",1986-11-26,"Montebelluna",NA,NA,190,"Centre"
"Q2831847","Alberto Vernet Basualdo","Alberto Vernet Basualdo",1982-06-08,"Buenos Aires",NA,NA,181,"Hooker; Prop"
"Q2831858","Albertus Buckle","Albertus Buckle",1983-09-09,NA,NA,NA,180,"Prop"
"Q2831884","Albin Louchard","Albin Louchard",1987-02-19,"Vienne; Isère",NA,NA,198,"2nd Row"
"Q2832325","Aldo Quaglio","Aldo Quaglio",1932-02-17,"Saverdun",2017-03-09,"Saint-Lizier",175,"Flanker; Prop"
"Q2832389","Alec Boswell Timms","Alec Timms",1872-03-02,"Geelong",1922-05-05,"Marylebone",NA,"Centre"
"Q2832399","Aled Brew","Aled Brew",1986-08-09,"Cardiff",NA,NA,183,"Winger"
"Q2832401","Aled de Malmanche","Aled de Malmanche",1984-09-11,"Palmerston North",NA,NA,185,"Hooker; Prop"
"Q2832402","Alefoso Yalayalatabua","Alefoso Yalayalatabua",1977-01-22,"Suva",2020-07-18,"Suva",183,"Prop"
"Q2832428","Alejandro Campos","Alejandro Campos",1983-04-21,"Buenos Aires",NA,NA,190,"Number 8"
"Q2832455","Alejandro Iachetti","Alejandro Iachetti",1956-11-06,NA,NA,NA,NA,"2nd Row"
"Q2832786","Alessandro Ghini","Alessandro Ghini",1961-05-04,"Parma",NA,NA,173,"Scrum-Half"
"Q2832797","Alex Moreno","Alejandro Moreno",1973-04-21,"Buenos Aires",NA,NA,183,"Prop"
"Q2832802","Alessandro Moscardi","Alessandro Moscardi",1969-03-26,"Rovigo",NA,NA,193,"Hooker"
"Q2832819","Cristian Stoica","Alessandro Stoïca",1976-08-01,"Bucharest",NA,NA,188,"Centre; Fullback"
"Q2832832","Alessandro Zanni","Alessandro Zanni",1984-01-31,"Udine",NA,NA,195,"Flanker; Number 8; 2nd Row"
"Q2832843","Alessio Galante","Alessio Galante",1983-10-24,"Varese",NA,NA,188,"Winger"
"Q2832849","Alessio Galasso","Alessio Galasso",1974-05-29,"Dakar",NA,NA,179,"Tighthead Prop"
"Q2832918","Alex Codling","Alex Codling",1973-09-25,"Lewisham",NA,NA,195,"2nd Row"
"Q2832924","Alex Corbisiero","Alex Corbisiero",1988-08-30,"New York City",NA,NA,188,"Prop"
"Q2832969","Al Kanaar","Alex Kanaar",1983-03-04,"Nowra",NA,NA,195,"Flanker; 2nd Row"
"Q2832979","Alex King","Alex King",1975-01-17,"Brighton",NA,NA,182,"Fly-Half"
"Q2832986","Alex McDonald","Alex McDonald",1883-04-23,"Dunedin",1967-05-04,"Wellington",178,"Flanker"
"Q2833044","Alex Tulou","Alex Tulou",1987-03-21,"Faga'alu",NA,NA,192,"Number 8; Flanker"
"Q2833119","Alexander Gillies","Alexander Gillies",1900-03-25,"Easdale",1980-01-22,NA,NA,"Number 8"
"Q2833172","Alexander Margvelashvili","Alexander Margvelashvili",1973-06-05,"Kutaisi",NA,NA,188,"Prop"
"Q2833395","Alexandre Albouy","Alexandre Albouy",1979-05-26,"Castres",NA,NA,170,"Scrum-Half"
"Q2833427","Alexandre Barozzi","Alexandre Barozzi",1986-10-31,"Tarbes",NA,NA,191,"Prop"
"Q2833436","Alexandre Barès","Alexandre Barès",1982-02-26,NA,NA,NA,188,"Prop"
"Q2833437","Alexandre Bastin","Alexandre Bastin",1984-06-09,"Le Puy-en-Velay",NA,NA,188,"Prop"
"Q2833459","Alexandre Bias","Alexandre Bias",1981-04-21,"Saint-Denis; Seine-Saint-Denis",NA,NA,195,"Flanker"
"Q2833534","Alexandre Chazalet","Alexandre Chazalet",1972-03-13,"Valence; Drôme",NA,NA,186,"Flanker"
"Q2833627","Alexandre Ducasse","Alexandre Ducasse",1986-06-17,NA,NA,NA,183,"Prop; Hooker"
"Q2833641","Alexandre Dumoulin","Alexandre Dumoulin",1989-08-24,"Bourgoin-Jallieu",NA,NA,189,"Centre"
"Q2833670","Alexandre Flanquart","Alexandre Flanquart",1989-10-09,"Cambrai",NA,NA,206,"2nd Row"
"Q2833761","Alexandre Jaffrès","Alexandre Jaffrès",1978-12-11,NA,NA,NA,185,"Centre"
"Q2833812","Alexandre Lapandry","Alexandre Lapandry",1989-04-13,"Paray-le-Monial",NA,NA,194,"Flanker"
"Q2833989","Alexandre Péclier","Alexandre Péclier",1975-01-26,"Villefranche-sur-Saône",NA,NA,183,"Fullback; Fly-Half"
"Q2833994","Alexandre Ricaud","Alexandre Ricaud",1984-03-23,NA,NA,NA,181,"Number 8; Flanker"
"Q2834096","Alexandre Valdant","Alexandre Valdant",1987-01-07,NA,NA,NA,191,"3rd Row"
"Q2834279","Alexandru Lupu","Alexandru Lupu",1978-03-20,NA,NA,NA,178,"Scrum-Half"
"Q2834287","Alexandru Tudori","Marian Tudori",1978-10-11,"Bucharest",NA,NA,194,"Flanker"
"Q2834495","Alexis Driollet","Alexis Driollet",1984-08-10,"Enghien-les-Bains",NA,NA,188,"Flanker; Number 8"
"Q2834800","Alfie Vaeluaga","Alfie Vaeluaga",1980-01-30,"Apia",NA,NA,186,"Number 8; Flanker"
"Q2834997","Alfred Brice","Alfred Brice",1871-09-23,"Weare; Somerset",1938-05-28,"Port Talbot",NA,"Forward"
"Q2835116","Alfred Fell","Alfred Fell",1878-01-17,"Nelson; New Zealand",1953-04-20,"Colchester",NA,"Winger"
"Q2835186","Alfred Hind","Alfred Hind",1878-04-07,"Preston; Lancashire",1947-03-21,"Oadby",NA,NA
"Q2835323","Alfred Mayssonnié","Alfred Mayssonnié",1884-02-10,"Lavernose-Lacasse",1914-09-06,"Osches",NA,"Scrum-Half; Fly-Half"
"Q2835429","Alfred Roques","Alfred Roques",1925-02-17,"Cazes-Mondenard",2004-11-07,"Cahors",178,"Prop"
"Q2835462","Alfred Shaw","Alfred Shaw",1842-08-29,NA,1907-01-16,NA,NA,NA
"Q2835499","Alfred Uluinayau","Alfred Uluinayau",1970-02-20,"Suva",NA,NA,180,"Fullback; Centre; Winger"
"Q2835607","Alfredo Lalanne","Alfredo Lalanne",1983-03-03,"Buenos Aires",NA,NA,172,"Scrum-Half"
"Q2835696","Algernon Rutter","Algernon Rutter",NA,NA,NA,NA,NA,NA
"Q2836131","Ali Belhocine","Ali Belhocine",1982-07-27,"Vénissieux",NA,NA,181,"Flanker"
"Q2836235","Ali Guerraoui","Ali Guerraoui",1986-03-12,NA,NA,NA,177,"Prop"
"Q2836265","Ali Koko","Ali Koko",1974-02-09,"Pago Pago; American Samoa",NA,NA,184,"Winger"
"Q2836869","Alifereti Mocelutu","Alifereti Mocelutu",1971-07-09,NA,NA,NA,193,"Number 8"
"Q2836870","Alifereti Doviverata","Alifereti Doviverata",1976-06-14,"Suva",NA,NA,185,"Flanker; Number 8"
"Q2836916","Aliki Fakate","Aliki Fakate",1985-09-04,"Nouméa",NA,NA,202,"2nd Row"
"Q2837121","Alipate Fatafehi","Alipate Fatafehi",1984-12-13,"Sigatoka",NA,NA,193,"Winger; Centre; Number 8"
"Q2837135","Alisi Tupuailei","Alisi Tupuailei",1982-02-01,"Manunu",NA,NA,187,"Centre; Winger"
"Q2837188","Alistair Murdoch","Alistair Murdoch",1967-05-09,"Sydney",NA,NA,185,"Winger; Centre"
"Q2837203","Alister James Campbell","Alister Campbell",1959-01-01,"Hawick",NA,NA,NA,"2nd Row"
"Q2837205","Alister Munro Campbell","Alister Campbell",1979-07-17,"Newcastle; New South Wales",NA,NA,200,"2nd Row"
"Q2837207","Alister Hopkinson","Alister Hopkinson",1941-05-30,"Mosgiel",1999-01-17,"Christchurch",NA,"Prop"
"Q2837292","Alix Popham","Alix Popham",1979-10-17,"Newport; Wales",NA,NA,190,"Number 8; Flanker"
"Q2837676","Allan Bateman","Allan Bateman",1965-03-06,"Maesteg",NA,NA,175,"Centre"
"Q2837717","Allan Hewson","Allan Hewson",1954-06-06,"Lower Hutt",NA,NA,180,"Fullback"
"Q2837722","Allan Jacobsen","Allan Jacobsen",1978-09-22,"Edinburgh",NA,NA,178,"Prop"
"Q2837744","Allan Martin","Allan Martin",1948-12-11,"Port Talbot",NA,NA,196,"2nd Row"
"Q2837760","Allan Roy","Allan Roy",1911-05-13,"Ainsdale",2011-04-16,"Southport",NA,"2nd Row"
"Q2838356","Allister Hogg","Allister Hogg",1983-01-20,"Stirling",NA,NA,191,"Number 8"
"Q2839205","Aloisio Butonidualevu","Aloisio Butonidualevu",1983-10-21,"Suva",2023-11-07,NA,184,"Centre"
"Q2839905","Alphonse Massé","Alphonse Massé",1883-05-23,"Saint-Christophe-de-Double",1953-06-10,"Saint-Laurent-Médoc",175,"2nd Row; Flanker"
"Q2840331","Altenstadt Hulme","Altenstadt Hulme",1981-10-10,"George; South Africa",NA,NA,200,"2nd Row; Number 8"
"Q2840540","Alun Thomas","Alun Thomas",1926-02-03,"Cwmafan",1991-05-08,"Swansea",NA,"Centre; Fly-Half; Winger"
"Q2840543","Alun Pask","Alun Pask",1937-09-10,"Blackwood; Caerphilly",1995-11-01,"Blackwood; Caerphilly",NA,"Number 8"
"Q2840584","Alvaro Tejeda","Alvaro Tejeda",1977-06-06,"San Miguel de Tucumán",NA,NA,178,"Hooker"
"Q2841072","Oriol Ripol","Oriol Ripol",1975-09-06,"Barcelona",NA,NA,175,"Winger; Centre"
"Q2842417","Ambroise Ulma","Ambroise Ulma",1921-11-29,"Alénya",2005-09-30,"Perpignan",179,NA
"Q2843934","Amos du Plooy","Amos du Plooy",1921-05-31,"Douglas",1980-05-17,"Thornhill; Ontario",NA,"Prop"
"Q2844644","Amédée Domenech","Amédée Domenech",1984-07-18,"Brive-la-Gaillarde",NA,NA,182,"Hooker; Flanker"
"Q2844645","Amédée Domenech","Amédée Domenech",1933-05-03,"Narbonne",2003-09-21,"Brive-la-Gaillarde",180,"Prop"
"Q2846088","Ander Monro","Ander Monro",1981-09-06,"Toronto",NA,NA,178,"Fly-Half"
"Q2846284","Andre Snyman","André Snyman",1974-02-02,"Newcastle; KwaZulu-Natal",NA,NA,187,"Centre; Winger"
"Q2846294","Andrea Bacchetti","Andrea Bacchetti",1988-07-04,"Rovigo",NA,NA,184,"Winger"
"Q2846301","Andrea Benatti","Andrea Benatti",1979-11-08,"Viadana; Lombardy",NA,NA,191,"Flanker"
"Q2846319","Andrea Castellani","Andrea Castellani",1972-05-15,NA,NA,NA,191,"Prop"
"Q2846324","Andrea de Rossi","Andrea De Rossi",1972-08-07,"Genoa",NA,NA,184,"Number 8"
"Q2846342","Andrea Gritti","Andrea Gritti",1974-05-28,"Treviso",NA,NA,199,"2nd Row"
"Q2846414","Andrea Sgorlon","Andrea Sgorlon",1968-01-20,"San Donà di Piave",NA,NA,180,"Flanker"
"Q2846418","Andrea Taveggia","Andrea Taveggia",1933-02-23,"Milan",NA,NA,NA,"Prop"
"Q2846498","Andriy Kovalenco","Andrei Kovalenco",1971-07-12,"Kyiv",NA,NA,180,"Fly-Half"
"Q2846539","Andrew Aitken","Andrew Aitken",1968-06-10,"Durban",NA,NA,186,"Flanker"
"Q2846568","Andrew Blades","Andrew Blades",1967-06-04,"Sydney",NA,NA,175,"Prop"
"Q2846597","Andrew Farley","Andrew Farley",1980-08-21,"Brisbane",NA,NA,198,"2nd Row"
"Q2846621","Andrew Heath","Andrew Heath",1969-10-22,"Melbourne",NA,NA,185,"Prop"
"Q2846624","Andy Hazell","Andrew Hazell",1978-04-25,"Gloucester",NA,NA,183,"Flanker"
"Q2846629","Andrew Higgins","Andrew Higgins",1981-07-13,"Epping; Essex",NA,NA,181,"Centre"
"Q2846631","Andrew Henderson","Andrew Henderson",1980-02-03,"Chatham; Kent",NA,NA,193,"Centre"
"Q2846661","Andrew Leeds","Andrew Leeds",1964-09-19,"Sydney",NA,NA,185,"Fullback"
"Q2846669","Andrew Ma'ilei","Andrew Ma'ilei",1980-05-24,"Auckland",NA,NA,180,"Centre"
"Q2846679","Andrew McCormick","Andrew McCormick",1967-02-05,"Christchurch",NA,NA,185,"Centre"
"Q2846690","Andrew Miller","Andrew Miller",1972-09-13,"Te Puke",NA,NA,177,"Fly-Half"
"Q2846734","Andrew Slack","Andrew Slack",1955-09-24,"Brisbane",NA,NA,NA,"Centre"
"Q2846737","Andrew Springgay","Andrew Springgay",1981-08-14,"Gateshead",NA,NA,197,"2nd Row"
"Q2846744","Andrew Stoddart","Andrew Stoddart",1863-03-11,"South Shields",1915-04-04,"London",NA,"Forward"
"Q2846760","Andrew Walker","Andrew Walker",1973-11-22,"Shoalhaven",NA,NA,178,"Fullback; Winger"
"Q2846773","Andrew Wilson","Andy Wilson",1980-12-09,"Fort Brown",NA,NA,194,"Flanker"
"Q2846836","Andrei Ostrikov","Andreï Ostrikov",1987-07-02,"Moscow",NA,NA,197,"2nd Row; Flanker"
"Q2846872","Andries Bekker","Andries Bekker",1983-12-05,"Goodwood; Western Cape",NA,NA,208,"2nd Row"
"Q2846876","Andries van Heerden","Andries van Heerden",1961-10-06,"Cape Town",NA,NA,195,"Number 8"
"Q2847121","André Abadie","André Abadie",1932-01-31,"Aureilhan; Hautes-Pyrénées",2014-02-02,"Lourdes",170,"Prop; Hooker"
"Q2847124","André Abadie","André Abadie",1934-07-27,"Toulouse",2020-01-06,"Villefranche-de-Lauragais",180,"Prop"
"Q2847149","André Alvarez","André Alvarez",1923-05-26,"Bayonne",2005-05-28,"Urt",173,"Fullback"
"Q2847267","André Berilhe","André Berilhe",1932-04-17,"Dax; Landes",2012-10-29,"Dax; Landes",179,"Tighthead Prop"
"Q2847282","André Berthozat","André Berthozat",1964-05-14,"Lons-le-Saunier",NA,NA,NA,"2nd Row"
"Q2847386","André Brouat","André Brouat",1924-04-07,NA,2002-11-27,NA,NA,"Centre"
"Q2847401","André Buonomo","André Buonomo",1950-01-22,"Sète",NA,NA,188,"Flanker"
"Q2847426","André Camel","André Camel",1905-02-09,"Toulouse",1980-03-01,"Toulouse",182,"2nd Row"
"Q2847428","André Campaes","André Campaes",1944-03-30,"Lourdes",NA,NA,NA,"Winger"
"Q2847669","André Dubertrand","André Dubertrand",1950-04-25,"Saubion",NA,NA,175,"Winger; Centre; Scrum-Half"
"Q2847778","André Francquenelle","André Francquenelle",1889-08-15,"Rochefort; Charente-Maritime",1965-07-11,"Clermont-Ferrand",168,"Centre"
"Q2847785","André Frémaux","André Frémaux",1928-11-06,"14th arrondissement of Paris",2006-05-15,"Caen",182,"Number 8"
"Q2847921","André Haget","André Haget",1931-04-26,"Biarritz",1989-01-31,"Thiais",175,"Fly-Half"
"Q2847957","André Herrero","André Herrero",1938-01-28,"Puisserguier",NA,NA,188,"2nd Row; Number 8; Flanker"
"Q2847966","André Hough","André Hough",1983-06-13,"Bellville; South Africa",NA,NA,191,"Fly-Half"
"Q2848016","André Joubert","André Joubert",1964-04-15,"Ladysmith; KwaZulu-Natal",NA,NA,187,"Fullback; Centre"
"Q2848194","André Lubrano","André Lubrano",1946-09-19,NA,NA,NA,NA,"Hooker"
"Q2848281","André McDonald","André McDonald",1909-02-17,NA,1991-07-13,NA,NA,"Flanker"
"Q2848323","André Morel","André Morel",1927-11-20,"La Tronche",2022-03-03,"France",178,"Winger"
"Q2848436","André Piazza","André Piazza",1947-12-01,"Moissac",NA,NA,175,"Winger"
"Q2848496","André Quilis","André Quilis",1941-10-28,"Coursan",2020-11-19,"Narbonne",NA,"Flanker"
"Q2848589","André Ruiz","André Ruiz",1947-03-30,"Séméac",NA,NA,NA,"Centre"
