origWdId,origName,debugComment,frName,wpPage,birthDate,birthPlace,birthPlaceWP,deathDate,deathPlace,deathPlaceWP,height,positions
Q1116693,Ramiro Pez,,Ramiro Pez,Ramiro_Pez,1978-12-06,Córdoba,/wiki/C%C3%B3rdoba_(Argentine),,,,177,Demi d'ouverture
Q1117881,Georges Coste,,Georges Coste,Georges_Coste,1943-12-07,Corbère-les-Cabanes,/wiki/Corb%C3%A8re-les-Cabanes,,,,,Demi de mêlée
Q1125154,Mils Muliaina,,Mils Muliaina,Mils_Muliaina,1980-07-31,Samoa,/wiki/Samoa,,,,184,Arrière; ailier; centre
Q1133612,Tim Visser,,Tim Visser,Tim_Visser,1987-05-29,Zeewolde,/wiki/Zeewolde,,,,193,Ailier
Q1138615,Craig Mitchell,,Craig Mitchell,Craig_Mitchell,1986-05-03,Neath,/wiki/Neath,,,,184,Pilier
Q1145792,Fabio Ongaro,,Fabio Ongaro,Fabio_Ongaro,1977-09-23,Venise,/wiki/Venise,,,,183,Talonneur
Q1145820,David Marty,,David Marty,David_Marty,1982-10-30,Perpignan,/wiki/Perpignan,,,,181,Trois-quarts centre
Q1146089,Pierre Hola,,Pierre Hola,Pierre_Hola,1978-06-09,Longolongo,/w/index.php?title=Longolongo&action=edit&redlink=1,,,,183,Demi d'ouverture; centre; arrière; ailier
Q1146098,Andrea Masi,,Andrea Masi,Andrea_Masi,1981-03-30,L'Aquila,/wiki/L%27Aquila,,,,185,Centre; arrière; demi d'ouverture; ailier
Q1146488,Malcolm O'Kelly,,Malcolm O'Kelly,Malcolm_O%27Kelly,1974-07-19,Chelmsford,/wiki/Chelmsford_(Angleterre),,,,202,Deuxième ligne
Q1146510,Scott Murray,,Scott Murray,Scott_Murray_(rugby_%C3%A0_XV),1976-01-15,Musselburgh,/wiki/Musselburgh,,,,198,Deuxième ligne
Q1150644,Casey Dunning,,Casey Dunning,Casey_Dunning,1980-06-18,Calgary,/wiki/Calgary,,,,183,Pilier
Q1150866,Drew Mitchell,,Drew Mitchell,Drew_Mitchell,1984-03-26,Brisbane,/wiki/Brisbane,,,,182,"Ailier, Arrière"
Q1151497,Frano Botica,,Frano Botica,Frano_Botica,1963-08-03,Mangakino,/wiki/Mangakino,,,,175,Demi d'ouverture
Q1152152,Finau Maka,,Finau Maka,Finau_Maka,1977-07-11,Longoteme,/w/index.php?title=Longoteme&action=edit&redlink=1,,,,191,Troisième ligne centre; troisième ligne aile
Q1152188,Abdelatif Benazzi,,Abdelatif Benazzi,Abdelatif_Benazzi,1968-08-20,Oujda,/wiki/Oujda,,,,198,deuxième ligne; troisième ligne centre
Q1152349,Paolo Vaccari,,Paolo Vaccari,Paolo_Vaccari,1971-01-15,Calvisano,/wiki/Calvisano,,,,185,centre; ailier; arrière
Q1153763,Robin McBryde,No stint found,Robin McBryde,Robin_McBryde,1970-07-03,,,,,,183,Talonneur
Q1154165,Santiago Mesós,No stint found,Santiago Mesón,Santiago_Mes%C3%B3n,1968-01-25,,,,,,,Arrière
Q1158723,Henry Tuilagi,,Henry Tuilagi,Henry_Tuilagi,1976-08-12,Fogapoa,/w/index.php?title=Fogapoa&action=edit&redlink=1,,,,186,Troisième ligne centre
Q1158997,Dan Biggar,,Dan Biggar,Dan_Biggar,1989-10-16,Morriston,/wiki/Morriston,,,,188,Demi d'ouverture
Q1159111,Dan Lydiate,,Dan Lydiate,Dan_Lydiate,1987-12-18,Salford,/wiki/Salford,,,,194,Troisième ligne aile
Q1168182,Neil Back,,Neil Back,Neil_Back,1969-01-16,Coventry,/wiki/Coventry,,,,178,troisième ligne aile
Q1171148,David Skrela,,David Skrela,David_Skrela,1979-03-02,Toulouse,/wiki/Toulouse,,,,191,demi d'ouverture; centre
Q1173751,Julien Arias,,Julien Arias,Julien_Arias,1983-10-26,Marseille,/wiki/Marseille,,,,178,Ailier
Q1173922,David Campese,No stint found,David Campese,David_Campese,1962-10-21,Queanbeyan,/wiki/Queanbeyan,,,,180,Ailier; arrière
Q1174510,Gonzalo Quesada,,Gonzalo Quesada,Gonzalo_Quesada,1974-05-02,Buenos Aires,/wiki/Buenos_Aires,,,,182,Demi d'ouverture; arrière
Q1174996,David Kirk,,David Kirk,David_Kirk,1960-10-05,Wellington,/wiki/Wellington,,,,173,Demi de mêlée
Q1178601,Davit Khinchagishvili,,Davit Khinchagishvili,Davit_Khinchaguishvili,1982-07-24,Tbilissi,/wiki/Tbilissi,,,,181,pilier
Q1183309,Deiniol Jones,No FR WP page,,,,,,,,,,
Q1209805,Dick Thornett,No FR WP page,,,,,,,,,,
Q1220419,Diego Domínguez,,Diego Domínguez,Diego_Dom%C3%ADnguez,1966-04-25,Córdoba,/wiki/C%C3%B3rdoba_(Argentine),,,,172,demi d'ouverture
Q1242028,Donogh O'Malley,No stint found,Donogh O'Malley,Donogh_O%27Malley,1921,,,1968-03-10,,,,
Q1248312,Ma'a Nonu,,Ma'a Nonu,Ma%27a_Nonu,1982-05-21,Wellington,/wiki/Wellington,,,,182,Centre; ailier
Q1251763,Doug Howlett,,Doug Howlett,Doug_Howlett,1978-09-21,Auckland,/wiki/Auckland,,,,185,Ailier droit
Q1285065,Alain Estève,,Alain Estève,Alain_Est%C3%A8ve,1946-09-15,Castelnaudary,/wiki/Castelnaudary,2023-11-07,Béziers,/wiki/B%C3%A9ziers,202,Deuxième ligne; troisième ligne centre; troisième ligne aile
Q1292850,Edward Larkin,No FR WP page,,,,,,,,,,
Q1302969,Eifion Lewis-Roberts,,Eifion Lewis-Roberts,Eifion_Lewis-Roberts,1981-02-13,St Asaph,/wiki/St_Asaph,,,,186,Pilier
Q1308117,Pierre Spies,,Pierre Spies,Pierre_Spies,1985-06-08,Pretoria,/wiki/Pretoria,,,,194,Troisième ligne aile; Troisième ligne centre
Q1309925,Kel Tremain,,Kelvin Tremain,Kelvin_Tremain,1938-02-21,Auckland,/wiki/Auckland,1992-05-02,Napier,/wiki/Napier_(Nouvelle-Z%C3%A9lande),188,Troisième ligne aile
Q1313045,Frank Himmer,No FR WP page,,,,,,,,,,
Q1322456,Serge Blanco,,Serge Blanco,Serge_Blanco,1958-08-31,Caracas,/wiki/Caracas,,,,183,Arrière
Q1333347,Robbie Deans,,Robbie Deans,Robbie_Deans,1959-09-04,Cheviot,/wiki/Cheviot_(Nouvelle-Z%C3%A9lande),,,,180,Arrière
Q1346897,Gavin Williams,,Gavin Williams,Gavin_Williams,1979-10-25,Auckland,/wiki/Auckland,,,,186,Centre; arrière
Q1349233,Thierry Dusautoir,,Thierry Dusautoir,Thierry_Dusautoir,1981-11-18,Abidjan,/wiki/Abidjan,,,,188,troisième ligne aile
Q1372070,Euan Murray,,Euan Murray,Euan_Murray,1980-08-07,Glasgow,/wiki/Glasgow,,,,188,pilier
Q1375848,Piri Weepu,,Piri Weepu,Piri_Weepu,1983-09-07,Lower Hutt,/wiki/Lower_Hutt,,,,178,Demi de mêlée; demi d'ouverture
Q1380216,Graham Henry,No stint found,Graham Henry,Graham_Henry,1946-06-08,Christchurch,/wiki/Christchurch,,,,,
Q1380259,Lee Byrne,,Lee Byrne,Lee_Byrne,1980-06-01,Bridgend,/wiki/Bridgend,,,,188,Arrière
Q1380938,Stephen Jones,,Stephen Jones,Stephen_Jones,1977-12-08,Aberystwyth,/wiki/Aberystwyth,,,,183,Demi d'ouverture
Q1381032,Phil Bennett,,Phil Bennett,Phil_Bennett,1948-10-24,Felinfoel,/w/index.php?title=Felinfoel&action=edit&redlink=1,2022-06-12,Felinfoel,/w/index.php?title=Felinfoel&action=edit&redlink=1,170,Demi d'ouverture
Q1381089,Gareth Edwards,,Gareth Edwards,Gareth_Edwards,1947-07-12,Pontardawe,/wiki/Pontardawe,,,,,Demi de mêlée
Q1381233,Neil Jenkins,,Neil Jenkins,Neil_Jenkins,1971-07-08,Church Village,/wiki/Church_Village,,,,178,Demi d'ouverture
Q1381758,Nicky Little,,Nicky Little,Nicky_Little,1976-09-13,Tokoroa,/wiki/Tokoroa,,,,183,Demi d'ouverture
Q1381928,Lawrence Dallaglio,,Lawrence Dallaglio,Lawrence_Dallaglio,1972-08-10,Shepherd's Bush,/wiki/Shepherd%27s_Bush,,,,191,troisième ligne aile; troisième ligne centre
Q1386045,Juan Martín Hernández,,Juan Martín Hernández,Juan_Mart%C3%ADn_Hern%C3%A1ndez,1982-08-07,Buenos Aires,/wiki/Buenos_Aires,,,,187,"demi d'ouverture, centre, ailier, arrière"
Q1386232,Owen Chadwick,No stint found,Owen Chadwick,Owen_Chadwick,1916-05-20,,,2015-07-17,,,,Talonneur
Q1386825,Ryan Jones,,Ryan Jones,Ryan_Jones,1981-03-13,Newport,/wiki/Newport_(pays_de_Galles),,,,196,troisième ligne aile; troisième ligne centre
Q1386944,Mike Tindall,,Mike Tindall,Mike_Tindall,1978-10-18,Otley,/wiki/Otley_(Yorkshire_de_l%27Ouest),,,,185,centre
Q1388702,Keith Wood,,Keith Wood,Keith_Wood,1972-01-27,Limerick,/wiki/Limerick_(Irlande),,,,183,Talonneur
Q1390425,Fabien Pelous,,Fabien Pelous,Fabien_Pelous,1973-12-07,Toulouse,/wiki/Toulouse,,,,198,deuxième ligne
Q1390892,Morné Steyn,,Morné Steyn,Morn%C3%A9_Steyn,1984-07-11,Le Cap,/wiki/Le_Cap,,,,184,Demi d'ouverture; arrière
Q1390916,Jaque Fourie,,Jaque Fourie,Jaque_Fourie,1983-03-04,Carletonville,/wiki/Carletonville,,,,190,Centre; arrière; ailier
Q1391013,Frederik van Zyl Slabbert,No stint found,Frederik van Zyl Slabbert,Frederik_van_Zyl_Slabbert,1940-03-02,,,2010-05-14,,,,
Q1391022,JP Pietersen,,JP Pietersen,JP_Pietersen,1986-07-12,Stellenbosch,/wiki/Stellenbosch,,,,190,Arrière; ailier; centre
Q1392267,John Barnett,No stint found,John Barnett,John_Barnett_(rugby),1880-01-19,Tuena,/wiki/Tuena,1918-10-02,Parramatta,/wiki/Parramatta,,pilier
Q1392497,Peter de Villiers,No stint found,Peter de Villiers,Peter_de_Villiers,1957-06-03,,,,,,165,
Q1396331,Frédéric Michalak,,Frédéric Michalak,Fr%C3%A9d%C3%A9ric_Michalak,1982-10-16,Toulouse,/wiki/Toulouse,,,,182,Demi de mêlée; demi d'ouverture
Q1396771,John Smit,,John Smit,John_Smit,1978-04-03,Pietersburg,/wiki/Pietersburg,,,,188,Talonneur; pilier
Q1398346,Leigh Halfpenny,,Leigh Halfpenny,Leigh_Halfpenny,1988-12-22,Swansea,/wiki/Swansea,,,,178,Arrière; ailier
Q1400144,Jonathan Sexton,,Jonathan Sexton,Jonathan_Sexton,1985-07-11,Dublin,/wiki/Dublin,,,,188,Demi d'ouverture
Q1402244,Gonzalo Tiesi,,Gonzalo Tiesi,Gonzalo_Tiesi,1985-04-24,Buenos Aires,/wiki/Buenos_Aires,,,,185,Centre
Q1402511,Clément Poitrenaud,,Clément Poitrenaud,Cl%C3%A9ment_Poitrenaud,1982-05-20,Castres,/wiki/Castres,,,,188,Arrière; centre
Q1403116,Arthur Gould,,Arthur Gould,Arthur_Gould,1864-10-10,Newport,/wiki/Newport_(pays_de_Galles),1919-01-02,Newport,/wiki/Newport_(pays_de_Galles),179,Centre; arrière
Q1403131,Graham Price,,Graham Price,Graham_Price,1951-11-24,Égypte,/wiki/%C3%89gypte,,,,,Pilier
Q1403137,Dewi Bebb,,Dewi Bebb,Dewi_Bebb,1938-08-07,Bangor,/wiki/Bangor_(pays_de_Galles),1996-03-14,Pontypridd,/wiki/Pontypridd,175,Ailier
Q1403150,Derek Quinnell,,Derek Quinnell,Derek_Quinnell,1949-05-22,Llanelli,/wiki/Llanelli,,,,,Troisième ligne centre; troisième ligne aile; deuxième ligne
Q1403274,Johan Ackermann,,Johan Ackermann,Johan_Ackermann,1970-06-03,Benoni,/wiki/Benoni,,,,198,Deuxième ligne
Q1403461,Ugo Monye,,Ugo Monye,Ugo_Monye,1983-04-13,Islington,/wiki/Islington_(quartier),,,,185,Centre; Ailier
Q1403617,Juan Manuel Leguizamón,,Juan Manuel Leguizamón,Juan_Manuel_Leguizam%C3%B3n,1983-06-06,Santiago del Estero,/wiki/Santiago_del_Estero_(ville),,,,190,Troisième ligne centre
Q1403952,Rob Andrew,,Rob Andrew,Rob_Andrew,1963-02-18,Richmond,/wiki/Richmond_(Yorkshire_du_Nord),,,,175,Demi d'ouverture
Q1404165,Jeff Probyn,,Jeff Probyn,Jeff_Probyn,1956-04-27,Bethnal Green,/wiki/Bethnal_Green,,,,178,Pilier
Q1404569,Gareth Jenkins,,Gareth Jenkins,Gareth_Jenkins,1951-09-11,Burry Port,/wiki/Burry_Port,,,,185,Troisième ligne aile
Q1404576,Mike Ruddock,No stint found,Mike Ruddock,Mike_Ruddock,1959-09-05,,,,,,,Troisième ligne aile
Q1404832,Perry Freshwater,,Perry Freshwater,Perry_Freshwater,1973-07-27,Wellington,/wiki/Wellington,,,,183,Pilier
Q1405894,Ferdinand-Wilhelm Fricke,No FR WP page,,,,,,,,,,
Q1406223,Fergus Slattery,,John Fergus Slattery,Fergus_Slattery,1949-02-12,Dún Laoghaire,/wiki/D%C3%BAn_Laoghaire,,,,185,troisième ligne aile
Q1407412,Watcyn Thomas,,Watcyn Thomas,Watcyn_Thomas,1906-01-16,Llanelli,/wiki/Llanelli,1977-08-10,Birmingham,/wiki/Birmingham,,Troisième ligne centre
Q1409027,Adam Ashley-Cooper,,Adam Ashley-Cooper,Adam_Ashley-Cooper,1984-03-27,Sydney,/wiki/Sydney,,,,182,Ailier; centre; arrière
Q1410416,Jim Sullivan,,James Sullivan,Jim_Sullivan,1903-12-02,Cardiff,/wiki/Cardiff,1977-09-14,Cardiff,/wiki/Cardiff,,Arrière
Q1410667,Stephen Moore,,Stephen Moore,Stephen_Moore_(rugby_%C3%A0_XV),1983-01-20,Khamis Mushait,/wiki/Khamis_Mushait,,,,186,Talonneur
Q1410678,Wycliff Palu,,Wycliff Palu,Wycliff_Palu,1982-07-27,Sydney,/wiki/Sydney,,,,194,Troisième ligne centre
Q1417556,Finlay Calder,No stint found,Finlay Calder,Finlay_Calder,1957-08-20,Haddington,/wiki/Haddington,,,,,troisième ligne aile
Q1420544,Roland Fairbairn McWilliams,No stint found,Roland Fairbairn McWilliams,Roland_Fairbairn_McWilliams,1874-10-10,,,1957-12-10,,,,
Q1421403,Nathan Sharpe,,Nathan Sharpe,Nathan_Sharpe,1978-02-26,Wagga Wagga,/wiki/Wagga_Wagga,,,,200,Seconde ligne
Q1421525,Marcello Cuttitta,,Marcello Cuttitta,Marcello_Cuttitta,1966-09-02,Latina,/wiki/Latina_(Italie),,,,181,Ailier
Q1432627,Ignacio Corleto,,Ignacio Corleto,Ignacio_Corleto,1978-06-21,Buenos Aires,/wiki/Buenos_Aires,,,,185,Arrière; ailier
Q1440699,Fran Cotton,,Fran Cotton,Fran_Cotton,1947-01-03,Wigan,/wiki/Wigan,,,,195,Pilier
Q1443895,Frank Oliver,,Frank Oliver,Frank_Oliver,1948-12-24,Dunedin,/wiki/Dunedin,2014-03-16,Palmerston North,/wiki/Palmerston_North,191,Deuxième ligne
Q1444739,Scott Johnson,,Scott Johnson,Scott_Johnson_(rugby_%C3%A0_XV),1962-08-19,Sydney,/wiki/Sydney,,,,180,Centre; demi d'ouverture
Q1445873,Peter Stringer,,Peter Stringer,Peter_Stringer,1977-12-13,Cork,/wiki/Cork,,,,170,Demi de mêlée
Q1451857,Andy Ripley,,Andy Ripley,Andy_Ripley,1947-12-01,Liverpool,/wiki/Liverpool,2010-06-17,,,196,Troisième ligne centre
Q1452199,Fred Allen,,Fred Allen,Fred_Allen_(rugby_%C3%A0_XV),1920-02-09,Oamaru,/wiki/Oamaru,2012-04-28,Orewa,/wiki/Orewa,178,centre
Q1452535,Frédéric Cermeno,,Frédéric Cermeno,Fr%C3%A9d%C3%A9ric_Cermeno,1979-06-20,Perpignan,/wiki/Perpignan,,,,175,Arrière; ailier
Q1455146,Massimo Giovanelli,,Massimo Giovanelli,Massimo_Giovanelli,1967-03-01,Parme,/wiki/Parme,,,,184,Troisième ligne aile
Q1469095,Luke McLean,,Luke McLean,Luke_McLean,1987-06-29,Townsville,/wiki/Townsville,,,,190,Arrière; demi d'ouverture; ailier
Q1496438,Gavin Henson,,Gavin Henson,Gavin_Henson,1982-02-01,Bridgend,/wiki/Bridgend,,,,183,Centre; Demi d'ouverture; Arrière
Q1507452,George Gregan,,George Gregan,George_Gregan,1973-04-19,Lusaka,/wiki/Lusaka,,,,173,Demi de mêlée
Q1507984,George Nēpia,No stint found,George Nepia,George_Nepia,1905-04-25,Wairoa,/wiki/Wairoa,1986-08-27,Ruatoria,/wiki/Ruatoria,175,Arrière
Q1533749,Goderdzi Shvelidze,,Goderdzi Shvelidze,Goderdzi_Shvelidze,1978-04-17,Roustavi,/wiki/Roustavi,,,,178,pilier
Q1544973,Greg Rawlinson,,Greg Rawlinson,Greg_Rawlinson,1978-08-14,Durban,/wiki/Durban,,,,200,Deuxième ligne
Q1544987,Greg Somerville,,Greg Somerville,Greg_Somerville,1977-11-28,Wairoa,/wiki/Wairoa,,,,187,Pilier
Q1558855,Paul James,,Paul James,Paul_James,1982-05-13,Neath,/wiki/Neath,,,,185,Pilier
Q1586658,Harry McKibbin,No FR WP page,,,,,,,,,,
Q1606696,Lucas Borges,,Lucas Borges,Lucas_Borges,1980-02-17,Buenos Aires,/wiki/Buenos_Aires,,,,177,ailier
Q1611133,Pierre Mignoni,,Pierre Mignoni,Pierre_Mignoni,1977-02-28,Toulon,/wiki/Toulon,,,,169,Demi de mêlée
Q1613680,Yannick Bru,,Yannick Bru,Yannick_Bru,1973-05-22,Auch,/wiki/Auch,,,,180,Talonneur
Q1617770,Lloyd Johansson,,Lloyd Johansson,Lloyd_Johansson,1985-05-02,Melbourne,/wiki/Melbourne,,,,181,Centre; demi d'ouverture
Q1617787,Tony Marsh,,Tony Marsh,Tony_Marsh_(rugby_%C3%A0_XV),1972-08-12,Rotorua,/wiki/Rotorua,,,,185,Centre
Q1619707,Matthieu Lièvremont,,Matthieu Lièvremont,Matthieu_Li%C3%A8vremont,1975-11-06,Perpignan,/wiki/Perpignan,,,,185,Troisième ligne aile
Q1620977,Jeff Young,,Jeff Young,Jeff_Young_(rugby_%C3%A0_XV),1942-09-16,Blaengarw,/w/index.php?title=Blaengarw&action=edit&redlink=1,2005-10-03,Harrogate,/wiki/Harrogate,178,Talonneur
Q1626795,Thierry Lacroix,,Thierry Lacroix,Thierry_Lacroix,1967-03-02,Nogaro,/wiki/Nogaro,,,,184,Demi d'ouverture; centre
Q1627760,Jean-Baptiste Lafond,,Jean Baptiste Lafond,Jean-Baptiste_Lafond,1961-12-29,Neuilly-sur-Seine,/wiki/Neuilly-sur-Seine,,,,182,Ailier; arrière
Q1637651,André Boniface,,André Boniface,Andr%C3%A9_Boniface,1934-08-14,Montfort-en-Chalosse,/wiki/Montfort-en-Chalosse,2024-04-08,Bayonne,/wiki/Bayonne,180,Centre; ailier
Q1638027,Alexis Palisson,,Alexis Palisson,Alexis_Palisson,1987-09-09,Montauban,/wiki/Montauban,,,,177,Ailier; arrière
Q1638162,Maxime Mermoz,,Maxime Mermoz,Maxime_Mermoz,1986-07-28,Épinal,/wiki/%C3%89pinal,,,,180,centre
Q1638760,Pascal Papé,,Pascal Papé,Pascal_Pap%C3%A9,1980-10-05,Lyon,/wiki/Lyon,,,,195,deuxième ligne
Q1638997,Damien Chouly,,Damien Chouly,Damien_Chouly,1985-11-27,Limoges,/wiki/Limoges,,,,192,Troisième ligne centre
Q1639698,Dan Vickerman,,Daniel Vickerman,Daniel_Vickerman,1979-06-04,Le Cap,/wiki/Le_Cap,2017-02-18,Sydney,/wiki/Sydney,204,deuxième ligne
Q1645731,Alain Rolland,No stint found,Alain Rolland,Alain_Rolland,1966-08-22,,,,,,178,Demi de mêlée
Q1645792,Santiago Phelan,,Santiago Phelan,Santiago_Phelan,1974-03-31,San Isidro,/wiki/San_Isidro_(Buenos_Aires),,,,187,Troisième ligne aile
Q1648228,Carlos Ignacio Fernández Lobbe,,Carlos Ignacio Fernández Lobbe,Ignacio_Fern%C3%A1ndez_Lobbe,1974-11-20,Buenos Aires,/wiki/Buenos_Aires,,,,194,deuxième ligne
Q1649008,Federico Méndez,,Federico Méndez,Federico_M%C3%A9ndez,1972-08-02,Mendoza,/wiki/Mendoza_(Argentine),,,,183,Talonneur; pilier
Q1649199,Rolando Martín,,Rolando Martín,Rolando_Mart%C3%ADn,1968-09-28,Maryland,/wiki/Maryland,,,,189,Troisième ligne aile
Q1649587,Jake White,No stint found,Jake White,Jake_White,1963-12-13,Johannesburg,/wiki/Johannesburg,,,,,
Q1650753,Diego Albanese,,Diego Albanese,Diego_Albanese,1973-09-17,Mar del Plata,/wiki/Mar_del_Plata,,,,175,Ailier
Q1671549,Ron Jarden,,Ron Jarden,Ron_Jarden,1929-12-14,Lower Hutt,/wiki/Lower_Hutt,1977-02-18,Lower Hutt,/wiki/Lower_Hutt,173,Ailier
Q1680577,James Hook,,James Hook,James_Hook_(rugby_%C3%A0_XV),1985-06-27,Neath,/wiki/Neath,,,,183,Demi d'ouverture; centre; arrière
Q1683939,Jason Leonard,,Jason Leonard,Jason_Leonard,1968-08-14,Barking,/wiki/Barking,,,,178,pilier
Q1685495,Jean Dupuy,,Jean Dupuy,Jean_Dupuy_(rugby_%C3%A0_XV),1934-05-25,Vic-en-Bigorre,/wiki/Vic-en-Bigorre,2010-10-27,Tarbes,/wiki/Tarbes,175,Ailier; centre
Q1686268,Jeff Butterfield,No stint found,Jeff Butterfield,Jeff_Butterfield,1929-08-09,,,2004-04-30,,,,Centre
Q1700866,John Lloyd,No stint found,David Lloyd,John_Lloyd_(rugby_%C3%A0_XV),1943-03-29,Pontycymmer,/wiki/Pontycymmer,,,,,Pilier
Q1701635,John Ryan,No stint found,John Ryan,"John_Ryan_(rugby_%C3%A0_XV,_1939)",1939-09-29,,,2022-11-18,,,,
Q1720081,Scott Quinnell,No stint found,Scott Quinnell,Scott_Quinnell,1972-08-20,,,,,,,Troisième ligne aile
Q1721469,Kaino Thomsen,No FR WP page,,,,,,,,,,
Q1727793,Stephen Ferris,,Stephen Ferris,Stephen_Ferris,1985-08-02,Portadown,/wiki/Portadown,,,,193,troisième ligne aile
Q1737390,Kay Kocher,No FR WP page,,,,,,,,,,
Q1738602,Ken Gray,No stint found,Ken Gray,Ken_Gray,1938-06-24,,,1992-11-18,,,,Pilier
Q1738716,Kendrick Lynn,,Kendrick Lynn,Kendrick_Lynn,1982-11-30,Tokoroa (Nouvelle-Zélande),,,,,184,centre; arrière; ailier
Q1747980,Lisandro Arbizu,,Lisandro Arbizu,Lisandro_Arbizu,1971-09-29,Buenos Aires,/wiki/Buenos_Aires,,,,175,Centre; demi d'ouverture
Q1749900,Philipp Heineken,No FR WP page,,,,,,,,,,
Q1763959,Waka Nathan,,Waka Nathan,Waka_Nathan,1940-07-08,Auckland,/wiki/Auckland,2021-09-24,Auckland,/wiki/Auckland,180,Troisième ligne aile
Q1766531,Jean-Pascal Barraque,,Jean-Pascal Barraque,Jean-Pascal_Barraque,1991-04-24,Le Chesnay,/wiki/Le_Chesnay,,,,182,Demi d'ouverture; centre; arrière; Demi d'ouverture; centre
Q1767405,Rassie Jansen van Vuuren,,Erasmus Jansen van Vuuren,Erasmus_Jansen_van_Vuuren,1985-05-23,Potgietersrus,/wiki/Potgietersrus,,,,189,Pilier; talonneur
Q1773628,Eddie Jones,,Eddie Jones,Eddie_Jones_(rugby_%C3%A0_XV),1960-01-30,Burnie,/wiki/Burnie,,,,,Talonneur
Q1773644,Martín Crosa,No FR WP page,,,,,,,,,,
Q1775702,Stan Pilecki,No stint found,Stan Pilecki,Stan_Pilecki,1947-02-04,,,2017-12-20,,,,Pilier
Q1797402,Harry Bradshaw,,Harry Bradshaw,Harry_Bradshaw_(rugby_%C3%A0_XV),1868-04-07,Bramley,/w/index.php?title=Bramley_(Angleterre)&action=edit&redlink=1,1910-12-31,Halifax,/wiki/Halifax_(Angleterre),,Avant
Q1805092,Charles Lee Tilden Jr.,,Charles Tilden,Charles_Tilden,1894-06-04,Alameda,/wiki/Alameda_(Californie),1968-11-01,Fairfield,/wiki/Fairfield_(Californie),184,deuxième ligne
Q1805101,Rudolph Scholz,,Rudy Scholz,Rudy_Scholz,1896-06-17,Kewanee,/wiki/Kewanee_(Illinois),1981-12-09,Palo Alto,/wiki/Palo_Alto,167,demi de mêlée; demi d'ouverture; ailier
Q1805115,Joseph Hunter,,Lou Hunter,Lou_Hunter,1899-10-04,Louisville,/wiki/Louisville_(Kentucky),1984-09-10,Santa Barbara,/wiki/Santa_Barbara_(Californie),,deuxième ligne
Q1805220,John Muldoon,,John Muldoon,John_Muldoon,1896-03-02,Ione,/wiki/Ione_(Californie),1944-01-02,Napa,/wiki/Napa_(Californie),183,deuxième ligne
Q1805225,James Fitzpatrick,,Jim Fitzpatrick,Jim_Fitzpatrick_(rugby_%C3%A0_XV),1892-06-02,Los Angeles,/wiki/Los_Angeles,1973-10-09,San Marino,/wiki/San_Marino_(Californie),,Centre
Q1805236,Heaton Wrenn,,Heaton Wrenn,Heaton_Wrenn,1900-01-18,San Francisco,/wiki/San_Francisco,1978-01-16,Honolulu,/wiki/Honolulu,178,troisième ligne
Q1806370,Charles Mehan,,Charles Mehan,Charles_Mehan,1896-05-15,Nogales,/wiki/Nogales_(Arizona),1972-08-11,Santa Rosa,/wiki/Santa_Rosa_(Californie),178,Première ligne
Q1809425,Charles McMurtrie,No FR WP page,,,,,,,,,,
Q1809461,Patrick McCue,No FR WP page,,,,,,,,,,
Q1809480,Thomas Griffen,No FR WP page,,,,,,,,,,
Q1809494,Malcolm McArthur,No FR WP page,,,,,,,,,,
Q1809503,Sydney Middleton,No FR WP page,,,,,,,,,,
Q1810413,Jean Etcheberry,,Jean Etcheberry,Jean_Etcheberry,1901-08-27,Boucau,/wiki/Boucau,1982-02-05,Les Côtes-d'Arey,/wiki/Les_C%C3%B4tes-d%27Arey,173,Troisième ligne centre; Troisième ligne aile; Pilier gauche
Q1810454,Jean Vaysse,No stint found,Jean Vaysse,Jean_Vaysse,1900-04-28,,,1974-10-17,,,173,Centre
Q1810493,Gilbert Gérintès,,Gilbert Gérintès,Gilbert_G%C3%A9rint%C3%A8s,1902-08-16,Saint-Étienne,/wiki/Saint-%C3%89tienne,1968-05-15,,,180,Troisième ligne aile
Q1810603,Étienne Bonnes,,Étienne Bonnes,%C3%89tienne_Bonnes,1894-09-16,Argeliers,/wiki/Argeliers,1941-02-20,Narbonne,/wiki/Narbonne,173,arrière
Q1810618,Arthur McCabe,No stint found,Arthur McCabe,Arthur_McCabe,1887-06-23,,,1924-07-30,,,,Demi d'ouverture
Q1810631,Aimé Cassayet-Armagnac,,Aimé Cassayet-Armagnac,Aim%C3%A9_Cassayet-Armagnac,1893-04-09,Mont-de-Marsan,/wiki/Mont-de-Marsan,1927-05-26,Narbonne,/wiki/Narbonne,182,Deuxième ligne; Troisième ligne aile
Q1810642,Louis Béguet,No stint found,Louis Béguet,Louis_B%C3%A9guet,1894-12-07,,,1983-03-02,,,172,Talonneur
Q1810653,Henri Galau,,Henri Galau,Henri_Galau,1897-07-18,Villefranche-de-Conflent,/wiki/Villefranche-de-Conflent,1950-02-01,Toulouse,/wiki/Toulouse,173,Demi d'ouverture
Q1810662,Albert Dupouy,,Albert Dupouy,Albert_Dupouy,1901-02-21,Carignan,/wiki/Carignan-de-Bordeaux,1973-12-01,Mérignac,/wiki/M%C3%A9rignac_(Gironde),,Centre
