"wikidataId","fullName","jaName","birthDate","birthPlace","deathDate","deathPlace","height","weight","positions"
"Q20041413","Kwihong Chong","鄭 貴弘","1986-10-02","Osaka Prefecture",NA,NA,185,110,"Prop"
"Q20041829","Yoji Nagatomo","永友 洋司","1971-03-14","Miyazaki Prefecture; Tsuno; Miyazaki",NA,NA,NA,NA,"Scrum-Half"
"Q20041916","Takeshi Nagata","長田 剛","1983-03-08","Nara Prefecture",NA,NA,174,77,"Scrum-Half"
"Q20041992","Hayato Nishiuchi","西内 勇人","1993-03-30","Fukuoka Prefecture",NA,NA,182,103,"Flanker"
"Q20042081","Kunimitsu Numata","沼田 邦光","1982-01-23","Kanagawa Prefecture",NA,NA,174,88,"Winger; Fullback"
"Q20042188","Park Soon Chai","朴 淳彩","1985-08-20","South Korea",NA,NA,187,110,"Lock"
"Q20042382","Takamichi Harada","原田 航路","1986-08-28","Ōita Prefecture",NA,NA,168,74,"Scrum-Half"
"Q20042477","Taiji Hisawa","樋澤 泰二","1990-04-01","Yamanashi Prefecture",NA,NA,171,90,"Hooker; Prop"
"Q20090331","Magnus Bradbury","マグナス・ブラッドベリー","1995-08-23","Scotland; Glasgow",NA,NA,193,111,"Flanker; Number 8"
"Q20090563","Jan de Klerk","ジャン・デ・クラーク","1991-02-10","South Africa; Cape Town",NA,NA,198,118,"Lock"
"Q20090626","Jean-Luc du Preez","ジャンリュック・デュプレア","1995-08-05","South Africa; KwaZulu-Natal; Durban",NA,NA,194,113,"Flanker"
"Q20109678","Samuel Marques","サムエル・マルケス","1988-12-08","France; Gers; Condom",NA,NA,177,78,"Scrum-Half"
"Q20631055","Vaea Fifita","ヴァエア・フィフィタ","1992-06-17","Tonga; Vavaʻu",NA,NA,197,111,"Lock; Flanker"
"Q20638099","Scott Cummings","スコット・カミングス","1996-12-03","Scotland; Glasgow",NA,NA,198,115,"Lock"
"Q20639274","Sam Johnson","サム・ジョンソン","1993-06-19","Australia; Queensland; Dysart",NA,NA,183,95,"Centre"
"Q20643173","Makazole Mapimpi","マカゾレ・マピンピ","1990-07-26","South Africa; Eastern Cape; Mudantan",NA,NA,187,90,"Winger; Centre"
"Q20666534","Antoine Dupont","アントワーヌ・デュポン","1996-11-15","France; Hautes-Pyrénées; Lanemezan",NA,NA,174,85,"Scrum-Half"
"Q20675889","Giorgi Aptsiauri","ギオルギ・アプツィアウリ","1994-01-20","Georgia (country); Tbilisi",NA,NA,178,89,"Winger; Fullback"
"Q20675973","Giorgi Begadze","ギオルギ・ベガゼ","1986-03-04","Georgia (country); Tbilisi",NA,NA,180,81,"Scrum-Half"
"Q20676396","Andrew Davidson","アンドリュー・デビッドソンAndrew Davidson","1996-11-07","Scotland",NA,NA,200,113,"Lock"
"Q20676794","Beka Gorgadze","ベカ・ゴルガゼ","1996-02-08","Georgia (country); Tbilisi",NA,NA,189,105,"Flanker"
"Q20677076","Rieko Ioane","リーコ・イオアネ","1997-03-18","New Zealand; Auckland",NA,NA,189,105,"Winger; Centre"
"Q20702835","Carlo Canna","カルロ・カンナ","1992-08-25","Italy; Campania; Province of Benevento; Benevento",NA,NA,191,93,"Fly-Half"
"Q20713052","Ali Price","アリ・プライス","1993-05-12","England; King's Lynn",NA,NA,178,88,"Scrum-Half"
"Q20714025","Javan Sebastian","ジャヴァン・セバスチャン","1994-09-02","England",NA,NA,177,118,"Prop"
"Q20727816","Giorgi Tsutskiridze","ギオルギ・ツツキリゼ","1996-11-26","Georgia (country); Tbilisi",NA,NA,188,104,"Flanker"
"Q20727849","José Lima","ジョゼ・リマ","1992-04-24","Portugal; Coimbra",NA,NA,186,95,"Centre"
"Q20744750","Otar Turashvili","オタル・トゥラシビリ","1986-07-14","Georgia (country); Tbilisi",NA,NA,184,118,"Prop; Hooker"
"Q20744874","Jason Jenkins","ジェイソン・ジェンキンス","1995-12-02","South Africa; Pretoria",NA,NA,202,125,"Lock"
"Q20744989","Vasil Lobzhanidze","ヴァシル・ロブジャニゼ","1996-10-14","Georgia (country); Tbilisi",NA,NA,176,76,"Scrum-Half"
"Q20744990","Lasha Lomidze","ラシャ・ロミゼ","1992-06-30","Georgia (country); Tbilisi",NA,NA,195,110,"Lock; Flanker; Number 8"
"Q20745036","Matt McGahan","マット・マッガーン","1993-04-21","Australia; Sydney",NA,NA,185,91,"Fly-Half; Fullback"
"Q20745098","Ox Nché","オックス・ンチェ","1995-07-23","South Africa; Free State (province); Bloemfontein",NA,NA,173,114,"Prop"
"Q20745142","Otar Giorgadze","オタル・ギオルガゼ","1996-03-02","Georgia (country); Tbilisi",NA,NA,193,109,"Lock; Flanker"
"Q20810491","Gonzalo Bertranou","ゴンサロ・ベルトラノウ","1993-12-31","Argentina; Mendoza",NA,NA,174,72,"Scrum-Half"
"Q20872558","Yutaka Nagare","流 大","1992-09-04","Japan; Fukuoka Prefecture; Kurume; NA",NA,NA,166,75,"Scrum-Half"
"Q20877054","Robbie Fergusson","ロビー・ファーガソン","1993-08-30","Scotland; Ayr; South Ayrshire",NA,NA,180,92,"Centre; Fullback"
"Q20877105","George Horne","ジョージ・ホーン","1995-05-12","Scotland; Dundee",NA,NA,175,79,"Scrum-Half"
"Q20961841","Giorgi Melikidze","ギオルギ・メリキゼ","1996-06-24","Georgia (country)",NA,NA,179,117,"Prop; Hooker"
"Q20981440","Aranos Coetzee","ヨハネス・クッツェー","1988-03-14","Namibia; Windhoek",NA,NA,186,120,"Prop"
"Q20981534","Lourens Erasmus","ローレンス・エラスマス","1993-06-14","South Africa; Gauteng; Pretoria",NA,NA,200,115,"Lock"
"Q20981541","Felipe Ezcurra","フェリペ・エスクラ","1993-04-15","Argentina; Buenos Aires",NA,NA,178,89,"Scrum-Half"
"Q20981578","Sam Greene","サム・グリーン","1994-08-16","Australia; Brisbane",NA,NA,177,86,"Fly-Half; Fullback"
"Q20981645","Jannes Kirsten","ジャネス・カースティン","1993-12-01","South Africa; Gauteng; Johannesburg",NA,NA,197,111,"Lock; Flanker"
"Q20981768","Julián Montoya","フリアン・モントージャ","1993-10-29","Argentina; Buenos Aires",NA,NA,183,113,"Hooker"
"Q20981841","Matías Orlando","マティアス・オルランド","1991-12-14","Argentina; Tucumán Province; San Miguel de Tucumán",NA,NA,183,94,"Centre"
"Q20983083","Shinya Makabe","真壁 伸弥","1987-03-26","Miyagi Prefecture; Sendai",NA,NA,192,125,"Lock; Flanker"
"Q20983136","Yu Tamura","田村 優","1989-01-09","Japan; Aichi Prefecture; Okazaki; Aichi",NA,NA,181,92,"Centre; Fly-Half"
"Q20986653","Karne Hesketh","カーン・ヘスケス","1985-08-01","New Zealand; Napier",NA,NA,178,98,"Winger; Centre"
"Q20992219","Amanaki Mafi","アマナキ・レレィ・マフィ","1990-01-11","Tonga",NA,NA,189,112,"Number 8"
"Q21004889","Lee Roy Atalifo","リー＝ロイ・アタリフォ","1984-12-19","Fiji; Rotuma",NA,NA,180,134,"Prop"
"Q21005004","Chris Baumann","クリス・バウマン","1987-05-18","United States; Steamboat Springs",NA,NA,188,124,"Prop; Hooker"
"Q21005109","Nick Blevins","ニック・ブレヴィンズ","1988-11-11","Canada; Alberta; Edmonton",NA,NA,187,98,"Centre"
"Q21005404","Isei Colati","イセイ・ゾラティ","1983-12-23","Suva",NA,NA,175,115,"Prop"
"Q21005426","Wian Conradie","ウィアン・コンラディ","1994-10-14","Namibia; Windhoek",NA,NA,185,105,"Flanker"
"Q21005568","Darryl de la Harpe","ダリル・デラハルペ","1986-02-10","Namibia; Windhoek",NA,NA,187,98,"Centre"
"Q21005614","Johan Deysel","ヨハン・ディーゼル","1991-09-26","Namibia; Khomas Region; Windhoek",NA,NA,184,93,"Centre"
"Q21009593","AJ MacGinty","AJ・マクギンティ","1990-02-26","Republic of Ireland; County Dublin; Dublin",NA,NA,185,95,"Fly-Half"
"Q21055343","Sebastian Negri","セバスチャン・ネグリ","1994-06-30","Zimbabwe; Harare",NA,NA,195,110,"Lock"
"Q21061663","Marcus Watson","マーカス・ワトソン","1991-06-27","England; Hillingdon",NA,NA,178,86,"Winger; Fullback"
"Q21063359","Sean Wainui","ショーン・ワイヌイ","1995-10-23","New Zealand","2021-10-18",NA,191,102,"Winger; Centre"
"Q21063366","Jacob Skeen","ジェイコブ・スキーン","1993-04-07","New Zealand",NA,NA,200,115,"Lock"
"Q21063920","Gastón Mieres","ガストン・ミエレス","1989-10-05","Uruguay; Maldonado Department; Punta del Este",NA,NA,178,81,"Winger; Fullback"
"Q21063928","Franco Lamanna","フランコ・ラマンナ","1991-10-05","Uruguay; Montevideo Department; Montevideo",NA,NA,188,100,"Lock; Flanker"
"Q21064449","Jono Hickey","ジョノ・ヒッキー","1991-03-30","New Zealand; Auckland",NA,NA,174,79,"Scrum-Half"
"Q21066015","Manasa Saulo","マナサ・サウロ","1989-04-06","Suva",NA,NA,182,132,"Prop"
"Q21066569","Zach Fenoglio","ザック・フィノグリオ","1989-07-29","United States; Colorado; Denver",NA,NA,188,116,"Hooker"
"Q21066897","Api Ratuniyarawa","アピ・ラトゥニヤラワ","1986-07-11","Fiji; Sigatoka",NA,NA,198,115,"Lock"
"Q21066898","Nemia Soqeta","ネミア・ソンゲタ","1985-03-04","Nadi",NA,NA,196,117,"Lock; Number 8"
"Q21066899","Germán Kessler","ヘルマン・ケスレル","1994-07-01","Uruguay; Montevideo Department; Montevideo",NA,NA,184,105,"Hooker"
"Q21066900","Mateo Sanguinetti","マテオ・サンギネッティ","1992-07-26","Uruguay; Montevideo Department; Montevideo",NA,NA,185,105,"Prop"
"Q21066917","Juan Manuel Gaminara","フアン・マヌエル・ガミナラ","1989-05-01","Uruguay; Montevideo",NA,NA,171,95,"Flanker"
"Q21066918","Alejandro Nieto","アレハンドロ・ニエト","1988-01-07","Uruguay; Montevideo Department; Montevideo",NA,NA,186,108,"Number 8"
"Q21066922","Andrés Vilaseca","アンドレス・ビラセカ","1991-05-08","Uruguay; Montevideo Department; Montevideo",NA,NA,185,82,"Winger; Centre"
"Q21066925","Leandro Leivas","レアンドロ・レイバス","1988-07-06","Uruguay; Montevideo Department; Montevideo",NA,NA,180,94,"Winger"
"Q21066926","Rodrigo Silva","ロドリゴ・シルバ","1992-11-02","Uruguay; Montevideo Department; Montevideo",NA,NA,183,86,"Winger; Fullback"
"Q21067181","Paul Ngauamo","パウラ・ヌガウアモ","1990-02-19","New Zealand; Christchurch",NA,NA,185,121,"Hooker"
"Q21067182","Viliami Tahitu'a","ヴィリアミ・タヒトゥア","1991-10-02","New Zealand; Auckland",NA,NA,182,100,"Centre"
"Q21067217","Gordon McRorie","ゴードン・マクローリー","1988-05-12","Scotland",NA,NA,178,80,"Scrum-Half"
"Q21067226","Louis van der Westhuizen","ルイス・ファンデルウェストヘーゼン","1995-02-25","Namibia; Khomas Region; Windhoek",NA,NA,180,100,"Hooker"
"Q21067227","Janco Venter","ジャンコ・フェンター","1994-09-19","Namibia; Khomas Region; Windhoek",NA,NA,194,107,"Lock; Flanker"
"Q21067230","Damian Stevens","ダミアン・スティーブンズ","1995-06-02","Namibia; Erongo Region; Walvis Bay",NA,NA,175,82,"Scrum-Half; Winger"
"Q21067234","Djustice Sears-Duru","ジャスティス・シアーズ＝ドゥル","1994-05-24","Canada; Alberta; Edmonton",NA,NA,185,119,"Prop"
"Q21067235","Phil Mack","フィル・マック","1985-09-18","Canada; British Columbia; Victoria",NA,NA,170,77,"Scrum-Half"
"Q21067238","Evan Olmstead","エバン・オルムステッド","1991-02-21","Canada; British Columbia; North Vancouver (city)",NA,NA,198,115,"Lock; Flanker"
"Q21067239","Harry Jones","ハリー・ジョーンズ","1989-08-26","Canada; British Columbia; Vancouver",NA,NA,185,90,"Fly-Half"
"Q21067321","Alastair McFarland","アル・マクファーランド","1989-06-02","Australia; New South Wales; Sydney",NA,NA,193,114,"Flanker; Number 8"
"Q21067329","Brett Thompson","ブレット・トンプソン","1990-08-17","United States; Arizona; Tempe",NA,NA,193,102,"Winger; Fullback"
"Q21067408","Johan van Heerden","ヨハネス・ファン・ヒアデン","1986-12-09","South Africa; Gauteng; Pretoria",NA,NA,196,118,"Lock; Flanker"
"Q21114747","Johan Tromp","ヨハン・トロンプ","1990-12-23","Namibia; Khomas Region; Windhoek",NA,NA,183,91,"Scrum-Half; Fullback"
"Q21152023","Baptiste Serin","バティスト・セラン","1994-06-20","France; Gironde; La Teste-de-Buch",NA,NA,180,76,"Scrum-Half"
"Q21284569","Dmitri Arhip","ドミトリー・アリップ","1988-12-12","Moldova; Kamenka",NA,NA,182,120,"Prop"
"Q21285173","Jake Grey","ジェイク・グレイ","1984-02-17","Samoa; Mototua","2021-12-19",NA,180,125,"Prop"
"Q21285622","Matt Trouville","マット・トゥルヴィル","1986-06-09","Australia; New South Wales; Darlinghurst",NA,NA,195,115,"Flanker"
"Q21294591","Camille Chat","カミーユ・シャ","1995-12-18","France; Auxerre",NA,NA,178,101,"Hooker"
"Q21523402","Niku Kruger","ニック・クルーガー","1991-10-09","South Africa; Gauteng; Pretoria",NA,NA,175,84,"Scrum-Half"
"Q21620753","Leni Apisai","レニ・アピサイ","1996-03-08","New Zealand",NA,NA,182,108,"Hooker"
"Q21620859","Adam Beard","アダム・ビアード","1996-01-07","Wales; Swansea",NA,NA,202,117,"Lock"
"Q21620910","Jamie Booth","ジェイミー・ブース","1994-09-14","Palmerston North",NA,NA,171,92,"Fly-Half"
"Q21620941","Mitchell Brown","ミッチェル・ブラウン","1993-08-15","New Zealand; New Plymouth",NA,NA,194,110,"Lock; Flanker"
"Q21621139","James Davies","ジェームズ・デーヴィス","1990-10-25","Wales; Carmarthen",NA,NA,186,135,"Flanker"
"Q21621158","Jack Dempsey","ジャック・デンプシー","1994-12-04","Australia; New South Wales; Sydney",NA,NA,190,109,"Flanker"
"Q21621172","Joshua Dickson","ジョシュ・ディクソン","1994-11-02","Australia; Perth",NA,NA,200,117,"Lock"
"Q21621239","Ryan Elias","ライアン・エリアス","1995-02-07","Wales; Carmarthen",NA,NA,185,104,"Hooker"
"Q21621270","TJ Faiane","TJ・ファイアネ","1995-08-24","New Zealand; Auckland",NA,NA,175,92,"Centre"
"Q21621271","Hame Faiva","ハメ・ファイバ","1994-05-09","New Zealand; Auckland",NA,NA,183,102,"Hooker"
"Q21621385","Jack Goodhue","ジャック・グッドヒュー","1995-06-13","New Zealand; Whangārei",NA,NA,187,98,"Centre"
"Q21621405","Wyn Jones","ウィン・ジョーンズ","1992-02-26","Wales; Randvalley",NA,NA,184,114,"Prop"
"Q21621420","Toa Halafihi","トア・ハラフィヒ","1993-11-27","New Zealand; Gisborne",NA,NA,191,102,"Flanker; Number 8"
"Q21621457","Ross Haylett-Petty","ロス・ハイレットペティ","1994-01-10","Durban",NA,NA,197,114,"Lock"
"Q21621467","Jackson Hemopo","ジャクソン・ヘモポ","1993-11-14","New Zealand; Whanganui",NA,NA,195,112,"Lock; Flanker"
"Q21621511","Mitchell Hunt","ミッチェル・ハント","1995-06-19","New Zealand; Nelson",NA,NA,172,88,"Fly-Half; Fullback"
"Q21621557","Mitch Jacobson","ミッチ・ジェイコブソン","1996-01-13","New Zealand",NA,NA,188,105,"Flanker"
"Q21621616","Nick Jooste","ニック・ユースト","1997-07-07","Australia; Perth",NA,NA,190,94,"Fly-Half"
"Q21621665","Andrew Kellaway","アンドリュー・ケラウェイ","1995-10-12","Australia; Sydney",NA,NA,184,106,"Winger"
"Q21621701","Blair Kinghorn","ブレア・キングホーン","1997-01-18","Scotland; Edinburgh",NA,NA,193,95,"Fly-Half; Winger; Fullback"
"Q21621729","Taniela Koroi","タニエラ・コロイ","1990-02-08","Kadavu Island",NA,NA,184,125,"Prop; Hooker"
"Q21621782","Tony Lamborn","トニー・ランボルン","1991-07-31","New Zealand; Timaru",NA,NA,185,107,"Flanker; Number 8"
"Q21621825","Dillon Lewis","ディロン・ルイス","1996-02-04","Wales; Church Village",NA,NA,183,118,"Prop"
"Q21621853","Michael Little","マイケル・リトル","1993-03-14","Italy; Rome",NA,NA,183,89,"Centre"
"Q21621976","Semisi Masirewa","セミシ・マシレワ","1992-06-09","Fiji; Taveuni",NA,NA,184,94,"Winger; Fullback"
"Q21622097","Atunaisa Moli","アトゥナイサ・モリ","1995-06-12","New Zealand; Gisborne",NA,NA,189,127,"Prop"
"Q21622321","Pat Parfrey","パトリック・パーフリー","1991-11-01","Canada; Newfoundland and Labrador; St. John's",NA,NA,185,95,"Fly-Half"
"Q21622353","Izaia Perese","イザイア・ペレス","1997-05-17","Australia; Brisbane",NA,NA,180,95,"Winger; Centre"
"Q21622406","Kara Pryor","カラ・プライアー","1991-04-02","New Zealand; Auckland",NA,NA,183,106,"Flanker"
"Q21622539","Garry Ringrose","ギャリー・リングローズ","1995-01-26","Republic of Ireland; County Dublin; Dublin",NA,NA,191,94,"Centre"
"Q21622689","Peter Samu","ピート・サム","1991-12-17","Australia; Melbourne",NA,NA,185,102,"Flanker; Number 8"
"Q21622810","Taleni Seu","タレニ ・セウ","1993-12-26","New Zealand; Auckland",NA,NA,202,109,"Lock; Flanker"
"Q21622963","Shaun Stevenson","ショーン・スティーブンソン","1996-11-14","New Zealand; Auckland",NA,NA,190,92,"Fullback; Winger"
"Q21623068","Joe Taufete'e","ジョー・タウフェテ","1992-10-04","American Samoa",NA,NA,183,125,"Prop; Hooker"
"Q21623095","Gareth Thomas","ガレス・トーマス","1993-09-01","Wales; Ceredigion",NA,NA,188,118,"Prop"
"Q21623166","James Tucker","ジェームス・タッカー","1994-08-05","New Zealand; Christchurch",NA,NA,197,115,"Lock"
"Q21623168","Gerard Cowley-Tuioti","ジェラード・カウリートゥイオティ","1992-06-16","New Zealand; Auckland",NA,NA,196,112,"Lock; Flanker"
"Q21623176","George Turner","ジョージ・ターナー","1992-10-08","Scotland; Edinburgh",NA,NA,180,105,"Hooker"
"Q21623186","Sam Underhill","サム・アンダーヒル","1996-07-22","United States; Ohio; Dayton",NA,NA,186,103,"Flanker"
"Q21623201","Sam Vaka","サム・ヴァカ","1992-10-26","New Zealand; Ōtāhuhu",NA,NA,186,95,"Centre"
"Q21623211","Gerdus van der Walt","ヘルダス・ファンデルヴォルト","1995-04-02","South Africa; Potchefstroom",NA,NA,184,100,"Centre"
"Q21623263","Chris Vui","クリス・ブイ","1993-02-11","New Zealand; Auckland",NA,NA,197,118,"Lock; Flanker"
"Q21623285","Owen Watkin","オーウェン・ワトキン","1996-10-12","Wales; Bridgend",NA,NA,188,100,"Centre"
"Q21623324","Tomos Williams","トモス・ウィリアムズ","1995-01-01","Wales; Treorch",NA,NA,178,77,"Scrum-Half"
"Q21642478","Siegfried Fisiihoi","ジークフリート・フィシイホイ","1987-06-08","Vavaʻu",NA,NA,184,125,"Prop"
"Q21698423","Yasunori Nagatomo","長友 泰憲","1985-05-03","Miyazaki Prefecture; Koyu District; Miyazaki",NA,NA,177,84,"Winger"
"Q21701142","Tatsukichi Nishiura","西浦 達吉","1976-02-20","Miyazaki Prefecture",NA,NA,NA,NA,"Prop"
"Q21701385","Yasuki Hayashi","林 泰基","1985-04-26","Osaka Prefecture",NA,NA,176,85,"Centre; Fly-Half"
"Q21701781","Kenta Fujiwara","藤原 健太","1992-01-24",NA,NA,NA,179,91,"Winger"
"Q21701869","Susumu Hosokawa","細川 進","1978-10-18","Iwate Prefecture; Shiwa; Iwate",NA,NA,NA,NA,"Winger; Scrum-Half"
"Q21702182","Masaru Mabuchi","馬渕 勝","1982-05-26","Osaka Prefecture",NA,NA,188,100,"Number 8"
"Q21702256","Yūya Mizumoto","水本 裕也","1992-02-18","Fukuoka Prefecture",NA,NA,180,100,"Prop"
"Q21872408","Ryuhei Arita","有田 隆平","1989-03-21","Japan; Fukuoka Prefecture; Chikushi District; Fukuoka",NA,NA,176,98,"Hooker"
"Q21872441","Tim Bond","ティモシー・ボンド","1989-10-25","Christchurch",NA,NA,194,113,"Lock"
"Q21872455","Derek Carpenter","デレック・カーペンター","1988-07-26","New Zealand; Whangārei",NA,NA,183,95,"Fly-Half; Centre"
"Q21872539","Yoshiya Hosoda","細田 佳也","1987-08-05","Japan; Nagano Prefecture; Iida; Nagano",NA,NA,192,103,"Flanker"
"Q21872548","Daisuke Inoue","井上 大介","1989-11-16","Japan; Nara Prefecture",NA,NA,173,81,"Scrum-Half"
"Q21872574","Fa'atiga Lemalu","ファアティンガ・レマル","1989-04-17","Auckland",NA,NA,200,115,"Lock; Flanker"
"Q21872625","Tsuyoshi Murata","村田 毅","1988-12-15","Japan; Kanagawa Prefecture; Yokohama",NA,NA,185,105,"Flanker"
"Q21872649","Paea Mifi Poseti","パエア ミフィポセチ","1987-07-06","Tonga",NA,NA,178,108,"Centre"
