"wikidataId","fullName","type","inceptionDate","terminationDate","altNames","affiliations","countries","competitions","homeVenueNames","homeVenueCapacities","locations","allRugbyIds","googleKnowlIds","wikipediaEn","wikipediaFr","wikipediaIt","wikipediaEs","wikipediaJa","dbpediaId"
"Q6686175","Loughborough Students RUFC","rugby union team",1919-01-01,NA,"Loughborough Students; Loughborough Students Rugby; Loughborough Students Rugby Club; Loughborough Students Rugby Union Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Loughborough_Students_RUFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Loughborough_Students_RUFC"
"Q6686228","Loughor RFC","rugby union team",1882-01-01,NA,"The Blues; Loughor Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Loughor_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Loughor_RFC"
"Q6707732","Lydney RFC","rugby union team",1888-01-01,NA,"Lydney Rugby; Lydney Rugby Football Club; Lydney",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Lydney_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Lydney_Rugby_Football_Club"
"Q6708205","Lymm RFC","rugby union team",1960-01-01,NA,"Lymm RUFC; Lymm; Lymm Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Lymm_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Lymm_RFC"
"Q6722862","Maccabi RFC","rugby union club",1969-01-01,NA,"Maccabi Rugby; Maccabi R.F.C.; Maccabi Rugby Football Club",NA,"Australia",NA,NA,NA,"Bondi Beach",NA,NA,"Maccabi_R.F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Maccabi_R.F.C."
"Q6722935","Macclesfield R.U.F.C.","rugby union team",1877-01-01,NA,"Macclesfield; Macc R.F.C.; Macc R.U.F.C.; Macc Rugby; Macc Rugby Club; Macc Rugby Football Club; Macc Rugby Union; Macc Rugby Union Football; Macc Rugby Union Football Club; Macclesfield Club; Macclesfield R.F.C.; Macclesfield Rugby; Macclesfield Rugby Club; Macclesfield Rugby Football; Macclesfield Rugby Football Club; Macclesfield Rugby Union; Macclesfield Rugby Union Club; Macclesfield Rugby Union Football; Macclesfield Rugby Union Football Club; R.F.C. Macclesfield; R.U.F.C. Macclesfield; Rugby Club Macc; Rugby Club Macclesfield; Rugby Football Macclesfield; Rugby Union Club Macc; Rugby Union Club Macclesfield; Rugby Union Football Club Macc; Rugby Union Football Club Macclesfield; Rugby Union Football Macc; Rugby Union Football Macclesfield; Rugby Union Macc; Blues",NA,"United Kingdom","National League 2 North",NA,NA,NA,NA,NA,"Macclesfield_R.U.F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Macclesfield_R.U.F.C."
"Q6723487","Machen RFC","rugby union team",NA,NA,"The Shirefolk; Machen Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Machen_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Machen_RFC"
"Q6728475","Madras College FP RFC","rugby union team",NA,NA,"Madras College FP; Madras College Former Pupils Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Madras_College_FP_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Madras_College_FP_RFC"
"Q6729310","Maesteg Celtic RFC","rugby union team",NA,NA,"Celts; Maesteg Celtic Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Maesteg_Celtic_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Maesteg_Celtic_RFC"
"Q6729311","Maesteg Harlequins RFC","rugby union team",NA,NA,"Maesteg Harlequins (Tir Iarll) RFC; Quins; Maesteg Harlequins Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Maesteg_Harlequins_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Maesteg_Harlequins_RFC"
"Q6735439","Maidenhead RFC","rugby union team",1922-01-01,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Maidenhead_RFC",NA,NA,NA,NA,NA
"Q6735518","Maidstone FC","rugby union team",1880-01-01,NA,"Maidstone Rugby; Stones; Maidstone Rugby Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Maidstone_FC",NA,NA,NA,NA,"http://dbpedia.org/resource/Maidstone_FC"
"Q6741072","Malahide RFC","rugby union team",1922-01-01,NA,"Malahide; The Lions; Malahide Rugby Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Malahide_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Malahide_RFC"
"Q6744419","Malmö RC","rugby union club",1954-01-01,NA,"Malmö Rugby Club",NA,"Sweden",NA,NA,NA,NA,NA,NA,"Malm%C3%B6_RC",NA,NA,NA,NA,"http://dbpedia.org/resource/Malmö_RC"
"Q6745084","Malvern RFC","rugby union team",1934-01-01,NA,"Malvern Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Malvern_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Malvern_RFC"
"Q6749968","Manitoba Buffalo","rugby union team",NA,NA,"Buffalo; Manitoba Buffalo Rugby Football Club",NA,"Canada",NA,NA,NA,NA,NA,NA,"Manitoba_Buffalo",NA,NA,NA,NA,"http://dbpedia.org/resource/Manitoba_Buffalo"
"Q6751679","Mansfield Rugby Club","rugby union team",1956-01-01,NA,"Mansfield; Mansfield Rugby Union Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mansfield_Rugby_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Mansfield_Rugby_Club"
"Q6764383","Mariners RFC","rugby union team",NA,NA,"Mariners; Mariners Rugby Football Club",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dbpedia.org/resource/Mariners_RFC"
"Q6765660","Marist Brothers Old Boys RFC","rugby union team",1908-01-01,NA,"Auckland Marist; Marist Brothers Old Boys Rugby Club; Mighty Marist",NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Marist_Brothers_Old_Boys_RFC","Marist_Brothers_Old_Boys_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Marist_Brothers_Old_Boys_RFC"
"Q6765688","Marist Rugby Club","rugby union team",NA,NA,"Marist Rugby Club (Invercargill); Marist; Marist Old Boys Rugby Football Club - Invercargill",NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Marist_Rugby_Club_(Invercargill)",NA,NA,NA,NA,"http://dbpedia.org/resource/Marist_Rugby_Club_(Invercargill)"
"Q6765696","Marist St. Joseph","rugby union club",NA,NA,"Marist St. Joseph Sports Club",NA,NA,NA,NA,NA,NA,NA,NA,"Marist_St._Joseph",NA,NA,NA,NA,"http://dbpedia.org/resource/Marist_St._Joseph"
"Q6765702","Marista Rugby Club","rugby union club",1961-01-01,NA,"Cura; Marista",NA,"Argentina",NA,NA,NA,"Las Catitas",NA,NA,"Marista_Rugby_Club",NA,NA,"Marista_Rugby_Club",NA,"http://dbpedia.org/resource/Marista_Rugby_Club"
"Q6771676","Marlborough Nomads","rugby union team",1868-01-01,NA,"Nomads; Marlborough Nomads Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Marlborough_Nomads","Marlborough_Nomads",NA,NA,NA,"http://dbpedia.org/resource/Marlborough_Nomads"
"Q6772766","Marr RFC","rugby union club",NA,NA,"Marr Rugby; Marr; Marr Rugby Football Club",NA,"United Kingdom",NA,NA,NA,"Troon",NA,NA,"Marr_RFC",NA,NA,"Marr_RFC",NA,"http://dbpedia.org/resource/Marr_RFC"
"Q6773260","Marseille Provence XV","rugby union team",2000-01-01,NA,NA,NA,"France",NA,NA,NA,"Marseille",NA,NA,"Marseille_Provence_XV",NA,NA,NA,NA,"http://dbpedia.org/resource/Marseille_Provence_XV"
"Q6781322","Maryland Exiles","rugby union club",1993-01-01,NA,"Maryland Exiles Rugby Club",NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"Maryland_Exiles",NA,NA,NA,NA,"http://dbpedia.org/resource/Maryland_Exiles"
"Q6803583","Mean Machine RFC","rugby union team",NA,NA,"Mean Machine Rugby Football Club; Machine (Eschuma).; Mean Machine; Machine .",NA,"Kenya",NA,NA,NA,"Nairobi",NA,NA,"Mean_Machine_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mean_Machine_RFC"
"Q6806628","Medicals RFC","rugby union team",1898-01-01,NA,"Medicals Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Medicals_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Medicals_RFC"
"Q6807390","Medvék RK","rugby union team",2003-01-01,NA,"Medvek RK; Medvék; Medvék (Bears); Medvék Rögbi Klub",NA,"Hungary",NA,NA,NA,NA,NA,NA,"Medv%C3%A9k_RK",NA,NA,NA,NA,"http://dbpedia.org/resource/Medvék_RK"
"Q6811788","Melbourne Harlequins","rugby union team",1928-01-01,NA,"Melbourne Harlequin Rugby Club; Quins",NA,"Australia",NA,NA,NA,NA,NA,NA,"Harlequin_Rugby_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Melbourne_Harlequins"
"Q6811862","Melbourne Rugby Football Club","rugby union team",1982-01-01,NA,"Melbourne",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Melbourne_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Melbourne_Rugby_Football_Club"
"Q6811863","Melbourne Rugby Union Football Club","rugby union team",1909-01-01,NA,"Melbourne RUFC; Unicorns",NA,"Australia",NA,NA,NA,NA,NA,NA,"Melbourne_Rugby_Union_Football_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Melbourne_Rugby_Union_Football_Club"
"Q6818468","Merchistonian FC","rugby union team",NA,NA,"Merchistonian Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Merchistonian_FC","Merchistonian_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/Merchistonian_FC"
"Q6820679","Merthyr RFC","rugby union team",1876-01-01,NA,"Ironmen; Merthyr Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Merthyr_RFC",NA,NA,"Merthyr_RFC",NA,"http://dbpedia.org/resource/Merthyr_RFC"
"Q6840934","Mid Canterbury Rugby Football Union","rugby union club",1904-01-01,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Mid_Canterbury_Rugby_Football_Union","Mid-Canterbury_Rugby_Football_Union",NA,"Mid_Canterbury_Rugby",NA,NA
"Q6841755","Middlebury College Rugby Club","rugby union club",1972-01-01,NA,"Middlebury College RC; Middlebury; The Blue; The Middlebury College Rugby Club",NA,"U.S.A.",NA,NA,NA,"Middlebury",NA,NA,"Middlebury_College_Rugby_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Middlebury_College_Rugby_Club"
"Q6841859","Middlesbrough RUFC","rugby union team",1872-01-01,NA,"Middlesbrough; The Lions, Boro; Middlesbrough Rugby Union Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Middlesbrough_RUFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Middlesbrough_RUFC"
"Q6842548","Midlands Rugby Club","rugby union team",NA,NA,"Midlands RFC; Midlands Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Midlands_Rugby_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Midlands_Rugby_Club"
"Q6844162","Mighty Minnows","rugby union team",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mighty_Minnows",NA,NA,NA,NA,NA
"Q6859903","Millom RLFC","rugby union club",1873-01-01,NA,NA,NA,"United Kingdom",NA,"Salthouse football ground",NA,NA,NA,NA,"Millom_R.L.F.C.",NA,NA,NA,NA,NA
"Q6860130","Millwall Rugby Club","rugby union team",1995-01-01,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q6868001","Minneapolis Mayhem","rugby union team",NA,NA,NA,NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"Minneapolis_Mayhem",NA,NA,NA,NA,NA
"Q6883038","Mitsubishi Sagamihara DynaBoars","rugby union team",1981-01-01,NA,"MHI Sagamihara DynaBoars; Mitsubishi DynaBoars; Mitsubishi Heavy Industries DynaBoars; Mitsubishi Jūkō DynaBoars; 三菱重工相模原; 三菱重工相模原ラグビー部; Sagamihara DynaBoars; Dynaboars; Mitsubishi Heavy Industries Ltd. Sagamihara Rugby Club",NA,"Japan","Japan Rugby League One","Sagamihara Gion Stadium",NA,NA,NA,NA,"Mitsubishi_Sagamihara_DynaBoars","Mitsubishi_Sagamihara_Dynaboars",NA,NA,"%E4%B8%89%E8%8F%B1%E9%87%8D%E5%B7%A5%E7%9B%B8%E6%A8%A1%E5%8E%9F%E3%83%80%E3%82%A4%E3%83%8A%E3%83%9C%E3%82%A2%E3%83%BC%E3%82%BA","http://dbpedia.org/resource/Mitsubishi_Sagamihara_DynaBoars"
"Q6890346","Moffat RFC","rugby union team",1994-01-01,NA,"Moffat Rugby Football Club; The Rams",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Moffat_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Moffat_RFC"
"Q6894166","Mohicans Football Club","rugby union team",1869-01-01,NA,"Mohicans",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mohicans_Football_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Mohicans_Football_Club"
"Q6895736","Mold RFC","rugby union team",NA,NA,"Mold Rugby Football Club - Clwb Rygbi Yr Wyddgrug",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mold_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mold_RFC"
"Q6900983","Monkstown Football Club","rugby union team",1883-01-01,NA,"Monkstown FC",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Monkstown_Football_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Monkstown_Football_Club"
"Q6901107","Monmouth RFC","rugby union team",NA,NA,"Monmouth Rugby Football Club",NA,"United Kingdom",NA,NA,NA,"Druid's Head Inn; Monmouth",NA,NA,"Monmouth_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Monmouth_RFC"
"Q6901115","Monmouth Rugby Club","rugby union team",1973-01-01,NA,"Monmouth Rugby Football Club",NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"Monmouth_Rugby_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Monmouth_Rugby_Club"
"Q6901165","Monmouthshire County RFC","rugby union team",NA,NA,"Monmouthshire County Rugby Football Club",NA,"United Kingdom",NA,NA,NA,"Monmouthshire",NA,NA,"Monmouthshire_County_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Monmouthshire_County_RFC"
"Q6904775","Monte Grande Rugby Club","rugby union club",1965-01-01,NA,"Monte Grande",NA,"Argentina",NA,NA,NA,"Monte Grande",NA,NA,"Monte_Grande_Rugby_Club",NA,NA,NA,NA,"http://dbpedia.org/resource/Monte_Grande_Rugby_Club"
"Q6906248","Montreal Barbarians","rugby union team",NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Montreal_Barbarians",NA,NA,NA,NA,NA
"Q6906280","Montreal Football Club","rugby union team",NA,1915-01-01,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Montreal_Football_Club",NA,NA,NA,NA,NA
"Q6906344","Montreal Wanderers RFC","rugby union club",NA,NA,"Montreal Wanderers",NA,NA,NA,NA,NA,NA,NA,NA,"Montreal_Wanderers_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Montreal_Wanderers_RFC"
"Q6911569","Morgan Academy RFC","rugby union team",NA,NA,"Morgan Rugby Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Morgan_Academy_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Morgan_Academy_RFC"
"Q6912548","Morley R.F.C.","rugby union team",1878-01-01,NA,"Morley R.F.C; The Maroons; Morley Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Morley_R.F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Morley_R.F.C."
"Q6914101","Morriston RFC","rugby union team",1876-01-01,NA,"Monkeys",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Morriston_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Morriston_RFC"
"Q6915621","Moseley Wanderers","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moseley_Wanderers",NA,NA,NA,NA,NA
"Q6924868","Mountain Ash RFC","rugby union team",1875-01-01,NA,"the Old Firm; Mountain Ash Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mountain_Ash_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mountain_Ash_RFC"
"Q6925828","Mounts Bay RFC","rugby union team",1999-01-01,NA,"Bay; Mounts Bay",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mounts_Bay_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mounts_Bay_RFC"
"Q6926309","Moutere Rugby Football Club","rugby union club",1906-01-01,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Moutere_Rugby_Football_Club",NA,NA,NA,NA,NA
"Q6930404","Mt Wellington RFC","rugby union team",NA,NA,"Mount Wellington Rugby Football Club",NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Mt_Wellington_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mt_Wellington_RFC"
"Q6935358","Mumbles RFC","rugby union team",1887-01-01,NA,"Mumbles Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mumbles_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mumbles_RFC"
"Q6939543","Murrayfield Wanderers RFC","rugby union team",NA,NA,"Murrayfield Wanderers FC; Murrayfield Wanderers; Murrayfield Wanderers Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Murrayfield_Wanderers_FC",NA,NA,NA,NA,"http://dbpedia.org/resource/Murrayfield_Wanderers_FC"
"Q6943105","Musselburgh RFC","rugby union club",NA,NA,"Musselburgh; Musselburgh Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Musselburgh_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Musselburgh_RFC"
"Q6944635","Mwamba RFC","rugby union team",1977-01-01,NA,"Mwamba Rugby Football Club",NA,"Kenya",NA,NA,NA,NA,NA,NA,"Mwamba_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Mwamba_RFC"
"Q6948969","Mystic River Rugby Club","rugby union team",1974-01-01,NA,"Mystic River Rugby",NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"Mystic_River_Rugby_Club","Mystic_River_Rugby_Club",NA,NA,NA,"http://dbpedia.org/resource/Mystic_River_Rugby_Club"
"Q6955430","NS Wanderers RC","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NS_Wanderers_RC",NA,NA,NA,NA,"http://dbpedia.org/resource/NS_Wanderers_RC"
"Q6955480","NTNUI Rugby","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NTNUI_Rugby",NA,NA,NA,NA,NA
"Q6956670","Naas RFC","rugby union team",1922-01-01,NA,"Cobras; Naas Rugby Football Club",NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"Naas_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Naas_RFC"
"Q6964269","Nant Conwy RFC","rugby union team",1980-01-01,NA,"Nant Conwy; Teirw Nant Conwy; Clwb Rygbi Nant Conwy",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nant_Conwy_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Nant_Conwy_RFC"
"Q6964396","Nantyffyllon RFC","rugby union team",NA,NA,"Nanty; Nantyffyllon Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nantyffyllon_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Nantyffyllon_RFC"
"Q6964397","Nantyglo RFC","rugby union team",NA,NA,"The Glo; Nantyglo Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nantyglo_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Nantyglo_RFC"
"Q6964402","Nantymoel RFC","rugby union team",NA,NA,"Nantymoel Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nantymoel_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Nantymoel_RFC"
"Q6965587","Narberth RFC","rugby union team",1882-01-01,NA,"narbeth rugby football club; The Otters; Narberth Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Narberth_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Narberth_RFC"
"Q6966973","Nashville Grizzlies RFC","rugby union team",NA,NA,NA,NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"Nashville_Grizzlies_RFC",NA,NA,NA,NA,NA
"Q6982078","Navan R.F.C.","rugby union team",NA,NA,"Navan RFC; Navan Rugby Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"Navan_R.F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Navan_R.F.C."
"Q6982837","Nawaka Rugby Club","rugby union club",NA,NA,NA,NA,"Fiji",NA,NA,NA,NA,NA,NA,"Nawaka_Rugby_Club",NA,NA,NA,NA,NA
"Q6990377","Nelson Bays Rugby Union","rugby union team",1968-01-01,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Nelson_Bays_Rugby_Union",NA,NA,"Nelson_Bays_Rugby_Union",NA,NA
"Q6990701","Nelson RFC","rugby union team",1934-01-01,NA,"The Unicorns; Nelson Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nelson_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Nelson_RFC"
"Q7005690","New Brighton FC","rugby union club",1875-01-01,NA,"New Brighton Rugby; New Brighton F.C. (rugby union); New Brighton Football Club (Rugby Union); New Brighton Football Club",NA,"United Kingdom",NA,NA,NA,"Moreton",NA,NA,"New_Brighton_F.C._(rugby_union)",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Brighton_F.C._(rugby_union)"
"Q7006128","New Brunswick Timber","rugby union team",NA,NA,"Black Spruce Rugby; Spruce",NA,"Canada",NA,NA,NA,NA,NA,NA,"New_Brunswick_Timber",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Brunswick_Timber"
"Q7008541","New Haven Old Black RFC","rugby union team",1986-01-01,NA,"New Haven Old Black Rugby Football Club",NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"New_Haven_Old_Black_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Haven_Old_Black_RFC"
"Q7010784","New Orleans Rugby Football Club","rugby union team",1973-01-01,NA,"NORFC",NA,"U.S.A.",NA,NA,NA,NA,NA,NA,"New_Orleans_Rugby_Football_Club","New_Orleans_Rugby_Football_Club",NA,NA,NA,"http://dbpedia.org/resource/New_Orleans_Rugby_Football_Club"
"Q7011348","New Ross RFC","rugby union team",1970-01-01,NA,"New Ross Rugby Football Club",NA,"Ireland",NA,NA,NA,NA,NA,NA,"New_Ross_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Ross_RFC"
"Q7012158","New Tredegar RFC","rugby union team",1977-01-01,NA,"Rhinos/Newts; New Tredegar Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"New_Tredegar_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Tredegar_RFC"
"Q7015235","New Zealand Barbarians","rugby union club",1937-01-01,NA,"New Zealand Barbarian Rugby Club Inc.; Baa-Baas",NA,"New Zealand",NA,NA,NA,"Kingsland",NA,NA,"New_Zealand_Barbarians","Barbarians_de_la_Nouvelle-Z%C3%A9lande",NA,NA,NA,"http://dbpedia.org/resource/New_Zealand_Barbarians"
"Q7015419","New Zealand Heartland XV","national rugby union team",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_Heartland_XV",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Zealand_Heartland_XV"
"Q7016264","New Zealand national under-19 rugby union team","rugby union team",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_national_under-19_rugby_union_team",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Zealand_national_under-19_rugby_union_team"
"Q7016267","New Zealand national under-21 rugby union team","rugby union team",NA,NA,"Colts (formerly); Colts",NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_national_under-21_rugby_union_team",NA,NA,NA,NA,"http://dbpedia.org/resource/New_Zealand_national_under-21_rugby_union_team"
"Q7016275","New Zealand national under-20 rugby union team","rugby union team",NA,NA,"Seleccion juvenil de rugby de Nueva Zelanda; nazionale neozelandese u-20 di rugby; ニュージーランドU20; Baby Blacks",NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_national_under-20_rugby_union_team","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV_des_moins_de_20_ans",NA,"Selecci%C3%B3n_juvenil_de_rugby_de_Nueva_Zelanda","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8","http://dbpedia.org/resource/New_Zealand_national_under-20_rugby_union_team"
"Q7017241","Newbury R.F.C.","rugby union team",1928-01-01,NA,"Newbury; Newbury Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newbury_R.F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Newbury_R.F.C."
"Q7017409","Newcastle Emlyn RFC","rugby union team",1977-01-01,NA,"Red and Whites; Clwb Rygbi Castell Newydd Emlyn",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newcastle_Emlyn_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Newcastle_Emlyn_RFC"
"Q7017465","Newcastle Ravens","rugby union team",NA,NA,"Newcastle Ravens Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newcastle_Ravens",NA,NA,NA,NA,"http://dbpedia.org/resource/Newcastle_Ravens"
"Q7018743","Newport Salop RUFC","rugby union team",1871-01-01,NA,"Newport Salop Rugby; Newport (Salop) Rugby Union Football Club; Newport RUFC; The Fishes, Newport Rangers, Newport Legion; Newport  Rugby Union Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newport_(Salop)_RUFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Newport_(Salop)_Rugby_Union_Football_Club"
"Q7018861","Newport HSOB RFC","rugby union team",1923-01-01,NA,"Old Boys; Newport High School Old Boys Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newport_HSOB_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Newport_HSOB_RFC"
"Q7019141","Newry RFC","rugby union team",NA,NA,"Newry R.F.C.; Newry Rugby Football Club; The Strips",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newry_R.F.C.",NA,NA,NA,NA,"http://dbpedia.org/resource/Newry_R.F.C."
"Q7020130","Newton Abbot RFC","rugby union team",1873-01-01,NA,"Newton Abbot; Newton Abbot Rugby Football Club",NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newton_Abbot_RFC",NA,NA,NA,NA,"http://dbpedia.org/resource/Newton_Abbot_RFC"
