"clubId","clubLabel","clubTypeLabel","inceptionMax","inceptionFormat","terminationMax","terminationFormat","nickmaneLabels","affiliationLabels","countryLabels","competitionLabels","homeVenueLabels","homeVenueCapacities","locationLabels","AllRugbyIDs","GoogleKnowlIDs","articleEn","articleFr","articleIt","articleEs","articleJa"
"Q68377644","Cartha RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,"11hzy8n8pl","Cartha_RFC",NA,NA,NA,NA
"Q68377650","Queens Park F.P.","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,"11fmzt9b7t","Queens_Park_F.P.",NA,NA,NA,NA
"Q6840934","Mid Canterbury Rugby Football Union","rugby union club","1904-01-01","1904-1-1",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Mid_Canterbury_Rugby_Football_Union","Mid-Canterbury_Rugby_Football_Union",NA,"Mid_Canterbury_Rugby",NA
"Q6841755","Middlebury College Rugby Club","rugby union club","1972-01-01","1972-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,"Middlebury",NA,NA,"Middlebury_College_Rugby_Club",NA,NA,NA,NA
"Q6841859","Middlesbrough RUFC","rugby union team","1872-01-01","1872-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Middlesbrough_RUFC",NA,NA,NA,NA
"Q6842548","Midlands Rugby Club","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Midlands_Rugby_Club",NA,NA,NA,NA
"Q6844162","Mighty Minnows","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mighty_Minnows",NA,NA,NA,NA
"Q684546","Armenia national rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"Armenia",NA,NA,NA,NA,NA,NA,"Armenia_national_rugby_union_team","%C3%89quipe_d%27Arm%C3%A9nie_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_dell%27Armenia",NA,NA
"Q6860130","Millwall Rugby Club","rugby union team","1995-01-01","1995-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q686057","Rotherham R.U.F.C.","rugby union club","1923-01-01","1923-1-1",NA,NA,NA,NA,"United Kingdom","National League 1",NA,NA,NA,NA,NA,"Rotherham_Titans","Rotherham_Rugby_Union_Football_Club","Rotherham_Rugby_Union_Football_Club",NA,"%E3%83%AD%E3%82%B6%E3%83%A9%E3%83%A0%E3%83%BB%E3%83%86%E3%82%A3%E3%82%BF%E3%83%B3%E3%82%BA"
"Q6868001","Minneapolis Mayhem","rugby union team",NA,NA,NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Minneapolis_Mayhem",NA,NA,NA,NA
"Q6883038","Mitsubishi Sagamihara DynaBoars","rugby union team","1981-01-01","1981-1-1",NA,NA,NA,NA,"Japan","Japan Rugby League One","Sagamihara Gion Stadium",NA,NA,NA,NA,"Mitsubishi_Sagamihara_DynaBoars","Mitsubishi_Sagamihara_Dynaboars",NA,NA,"%E4%B8%89%E8%8F%B1%E9%87%8D%E5%B7%A5%E7%9B%B8%E6%A8%A1%E5%8E%9F%E3%83%80%E3%82%A4%E3%83%8A%E3%83%9C%E3%82%A2%E3%83%BC%E3%82%BA"
"Q6890346","Moffat RFC","rugby union team","1994-01-01","1994-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Moffat_RFC",NA,NA,NA,NA
"Q6894166","Mohicans Football Club","rugby union team","1869-01-01","1869-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mohicans_Football_Club",NA,NA,NA,NA
"Q6895736","Mold RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mold_RFC",NA,NA,NA,NA
"Q6900983","Monkstown Football Club","rugby union team","1883-01-01","1883-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"Monkstown_Football_Club",NA,NA,NA,NA
"Q6901107","Monmouth RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,"Monmouth",NA,NA,"Monmouth_RFC",NA,NA,NA,NA
"Q6901115","Monmouth Rugby Club","rugby union team","1973-01-01","1973-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Monmouth_Rugby_Club",NA,NA,NA,NA
"Q6901165","Monmouthshire County RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,"Monmouthshire",NA,NA,"Monmouthshire_County_RFC",NA,NA,NA,NA
"Q6904775","Monte Grande Rugby Club","rugby union club","1965-01-01","1965-1-1",NA,NA,NA,NA,"Argentina",NA,NA,NA,"Monte Grande",NA,NA,"Monte_Grande_Rugby_Club",NA,NA,NA,NA
"Q6906248","Montreal Barbarians","rugby union team",NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Montreal_Barbarians",NA,NA,NA,NA
"Q6906280","Montreal Football Club","rugby union team",NA,NA,"1915-01-01","1915-1-1",NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Montreal_Football_Club",NA,NA,NA,NA
"Q6906344","Montreal Wanderers RFC","rugby union club",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montreal_Wanderers_RFC",NA,NA,NA,NA
"Q6911569","Morgan Academy RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Morgan_Academy_RFC",NA,NA,NA,NA
"Q6912548","Morley R.F.C.","rugby union team","1878-01-01","1878-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Morley_R.F.C.",NA,NA,NA,NA
"Q6914101","Morriston RFC","rugby union team","1876-01-01","1876-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Morriston_RFC",NA,NA,NA,NA
"Q6915621","Moseley Wanderers","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Moseley_Wanderers",NA,NA,NA,NA
"Q692299","Ordizia RE","rugby union club","1973-01-01","1973-1-1",NA,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,"Ordizia_RE","Ordizia_Rugby_Elkartea",NA,"Ordizia_Rugby_Elkartea","%E3%82%AA%E3%83%AB%E3%83%87%E3%82%A3%E3%82%B7%E3%82%A2RE"
"Q6924868","Mountain Ash RFC","rugby union team","1875-01-01","1875-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mountain_Ash_RFC",NA,NA,NA,NA
"Q6925828","Mounts Bay RFC","rugby union team","1999-01-01","1999-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mounts_Bay_RFC",NA,NA,NA,NA
"Q6926309","Moutere Rugby Football Club","rugby union club","1906-01-01","1906-1-1",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Moutere_Rugby_Football_Club",NA,NA,NA,NA
"Q6930404","Mt Wellington RFC","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Mt_Wellington_RFC",NA,NA,NA,NA
"Q6935358","Mumbles RFC","rugby union team","1887-01-01","1887-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Mumbles_RFC",NA,NA,NA,NA
"Q6939543","Murrayfield Wanderers RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Murrayfield_Wanderers_FC",NA,NA,NA,NA
"Q6943105","Musselburgh RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Musselburgh_RFC",NA,NA,NA,NA
"Q6944635","Mwamba RFC","rugby union team","1977-01-01","1977-1-1",NA,NA,NA,NA,"Kenya",NA,NA,NA,NA,NA,NA,"Mwamba_RFC",NA,NA,NA,NA
"Q6948969","Mystic River Rugby Club","rugby union team","1974-01-01","1974-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Mystic_River_Rugby_Club","Mystic_River_Rugby_Club",NA,NA,NA
"Q695374","Germany national rugby union team","national rugby union team","1927-04-17","1927-4-17",NA,NA,"Schwarze Adler",NA,"Germany",NA,NA,NA,NA,NA,NA,"Germany_national_rugby_union_team","%C3%89quipe_d%27Allemagne_de_rugby_%C3%A0_XV","Nazionale_maschile_di_rugby_a_15_della_Germania","Selecci%C3%B3n_de_rugby_de_Alemania","%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%89%E3%82%A4%E3%83%84%E4%BB%A3%E8%A1%A8"
"Q6955430","NS Wanderers RC","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NS_Wanderers_RC",NA,NA,NA,NA
"Q6955480","NTNUI Rugby","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NTNUI_Rugby",NA,NA,NA,NA
"Q6956670","Naas RFC","rugby union team","1922-01-01","1922-1-1",NA,NA,NA,NA,"Ireland","All-Ireland League",NA,NA,NA,NA,NA,"Naas_RFC",NA,NA,NA,NA
"Q6964269","Nant Conwy RFC","rugby union team","1980-01-01","1980-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nant_Conwy_RFC",NA,NA,NA,NA
"Q6964396","Nantyffyllon RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nantyffyllon_RFC",NA,NA,NA,NA
"Q6964397","Nantyglo RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nantyglo_RFC",NA,NA,NA,NA
"Q6964402","Nantymoel RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nantymoel_RFC",NA,NA,NA,NA
"Q6965587","Narberth RFC","rugby union team","1882-01-01","1882-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Narberth_RFC",NA,NA,NA,NA
"Q6966973","Nashville Grizzlies RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Nashville_Grizzlies_RFC",NA,NA,NA,NA
"Q6982078","Navan R.F.C.","rugby union team",NA,NA,NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"Navan_R.F.C.",NA,NA,NA,NA
"Q6982837","Nawaka Rugby Club","rugby union club",NA,NA,NA,NA,NA,NA,"Fiji",NA,NA,NA,NA,NA,NA,"Nawaka_Rugby_Club",NA,NA,NA,NA
"Q6990377","Nelson Bays Rugby Union","rugby union team","1968-01-01","1968-1-1",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Nelson_Bays_Rugby_Union",NA,NA,"Nelson_Bays_Rugby_Union",NA
"Q6990701","Nelson RFC","rugby union team","1934-01-01","1934-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nelson_RFC",NA,NA,NA,NA
"Q7005690","New Brighton FC","rugby union club","1875-01-01","1875-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,"Moreton",NA,NA,"New_Brighton_F.C._(rugby_union)",NA,NA,NA,NA
"Q7006128","New Brunswick Timber","rugby union team",NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"New_Brunswick_Timber",NA,NA,NA,NA
"Q7008541","New Haven Old Black RFC","rugby union team","1986-01-01","1986-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"New_Haven_Old_Black_RFC",NA,NA,NA,NA
"Q7010784","New Orleans Rugby Football Club","rugby union team","1973-01-01","1973-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"New_Orleans_Rugby_Football_Club","New_Orleans_Rugby_Football_Club",NA,NA,NA
"Q7011348","New Ross RFC","rugby union team","1970-01-01","1970-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"New_Ross_RFC",NA,NA,NA,NA
"Q7012158","New Tredegar RFC","rugby union team","1977-01-01","1977-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"New_Tredegar_RFC",NA,NA,NA,NA
"Q7015235","New Zealand Barbarians","rugby union club","1937-01-01","1937-1-1",NA,NA,NA,NA,"New Zealand",NA,NA,NA,"Kingsland",NA,NA,"New_Zealand_Barbarians","Barbarians_de_la_Nouvelle-Z%C3%A9lande",NA,NA,NA
"Q7015419","New Zealand Heartland XV","national rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_Heartland_XV",NA,NA,NA,NA
"Q7016264","New Zealand national under-19 rugby union team","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_national_under-19_rugby_union_team",NA,NA,NA,NA
"Q7016267","New Zealand national under-21 rugby union team","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_national_under-21_rugby_union_team",NA,NA,NA,NA
"Q7016275","New Zealand national under-20 rugby union team","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"New_Zealand_national_under-20_rugby_union_team","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV_des_moins_de_20_ans",NA,"Selecci%C3%B3n_juvenil_de_rugby_de_Nueva_Zelanda","U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%BC%E3%83%A9%E3%83%B3%E3%83%89%E4%BB%A3%E8%A1%A8"
"Q7017241","Newbury R.F.C.","rugby union team","1928-01-01","1928-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newbury_R.F.C.",NA,NA,NA,NA
"Q7017409","Newcastle Emlyn RFC","rugby union team","1977-01-01","1977-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newcastle_Emlyn_RFC",NA,NA,NA,NA
"Q7017465","Newcastle Ravens","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newcastle_Ravens",NA,NA,NA,NA
"Q7018743","Newport Salop RUFC","rugby union team","1871-01-01","1871-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newport_(Salop)_RUFC",NA,NA,NA,NA
"Q7018861","Newport HSOB RFC","rugby union team","1923-01-01","1923-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newport_HSOB_RFC",NA,NA,NA,NA
"Q7019141","Newry RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newry_R.F.C.",NA,NA,NA,NA
"Q7020130","Newton Abbot RFC","rugby union team","1873-01-01","1873-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Newton_Abbot_RFC",NA,NA,NA,NA
"Q70203473","Bizkarians Rugby Elkartea","rugby union club","2011-01-01","2011-1-1",NA,NA,NA,NA,"Biscay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q70243155","RC CSKA Moscow","rugby union club",NA,NA,NA,NA,NA,NA,"Russia",NA,NA,NA,"Moscow",NA,"11fzsd8qp5",NA,"RC_CSKA_Moscou",NA,NA,NA
"Q7048433","Nomads R.F.C.","rugby union team","1989-01-01","1989-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nomads_R.F.C.",NA,NA,NA,NA
"Q7048435","Nomads RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nomads_RFC",NA,NA,NA,NA
"Q7049259","Nondescripts RFC","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nondescripts_RFC",NA,NA,NA,NA
"Q7050995","Norfolk Blues","rugby union team",NA,NA,NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Norfolk_Blues",NA,NA,NA,NA
"Q7055143","North Dorset Rugby Football Club","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"North_Dorset_RFC",NA,NA,NA,NA
"Q7055788","North Kildare RFC","rugby union team","1928-01-01","1928-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"North_Kildare_RFC",NA,NA,NA,NA
"Q7056038","North Manchester Rugby Club","rugby union team","1921-01-01","1921-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"North_Manchester_RUFC",NA,NA,NA,NA
"Q7056065","North Meath RFC","rugby union team","2007-01-01","2007-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"North_Meath_RFC",NA,NA,NA,NA
"Q7056241","North Otago Rugby Football Union","rugby union team","1904-01-01","1904-1-1",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"North_Otago_Rugby_Football_Union","North_Otago_Rugby_Football_Union",NA,"North_Otago_Rugby",NA
"Q7056706","North Shore Rugby Football Club","rugby union team","1873-01-01","1873-1-1",NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"North_Shore_Rugby_Football_Club",NA,NA,NA,NA
"Q7057169","North Wales rugby","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"North_Wales_rugby",NA,NA,NA,NA
"Q7057178","North Walsham R.F.C.","rugby union team","1962-01-01","1962-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"North_Walsham_R.F.C.",NA,NA,NA,NA
"Q7057523","North of Ireland F.C.","rugby union team","1868-01-01","1868-1-1",NA,NA,NA,NA,"Ireland",NA,NA,NA,NA,NA,NA,"North_of_Ireland_F.C.",NA,NA,NA,NA
"Q7058067","Northeastern University Rugby Club","rugby union team","1984-01-01","1984-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,"Brookline",NA,NA,"Northeastern_University_Rugby_Club",NA,NA,NA,NA
"Q7058351","Northern Football Club","rugby union club","1875-01-01","1875-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Northern_Football_Club",NA,NA,NA,NA
"Q7058878","Northern Pride RLFC","rugby union club",NA,NA,NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Northern_Pride_RLFC",NA,NA,NA,NA
"Q7058963","Northern Sharks","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern_Sharks",NA,NA,NA,NA
"Q7059592","Northolt Rugby Football Club","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Northolt_RFC",NA,NA,NA,NA
"Q7059701","Norths Devils","rugby union club","1891-01-01","1891-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Norths_Devils",NA,NA,NA,NA
"Q7063469","Notre Dame Rugby Football Club","rugby union team","1961-01-01","1961-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Notre_Dame_Rugby_Football_Club",NA,NA,NA,NA
"Q7063672","Nottingham Moderns R.F.C","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nottingham_Moderns_RFC",NA,NA,NA,NA
"Q7064135","Nova Scotia Keltics","rugby union team",NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Nova_Scotia_Keltics",NA,NA,NA,NA
"Q7065000","Novocastrians Rugby Football Club","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Novocastrians_RFC",NA,NA,NA,NA
"Q7069804","Nuneaton RFC","rugby union club","1879-01-01","1879-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Nuneaton_R.F.C.",NA,NA,NA,NA
"Q7073813","Oakdale RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Oakdale_RFC",NA,NA,NA,NA
"Q7074227","Oakthorpe Invitational","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7083374","Old Albanian RFC","rugby union team","1924-01-01","1924-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Albanian_RFC",NA,NA,NA,NA
"Q7083490","Old Blue R.F.C.","rugby union team","1963-01-01","1963-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Old_Blue_R.F.C.","Old_Blue_Rugby_Football_Club",NA,NA,NA
"Q7083494","Old Blues RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Blues_RFC",NA,NA,NA,NA
"Q7083514","Old Boys University","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Old_Boys_University",NA,NA,NA,NA
"Q7083546","Old Brodleians","rugby union team","1930-01-01","1930-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Brodleians",NA,NA,NA,NA
"Q7083657","Old Christians Club","rugby union club","1692-12-01","1692-12-1",NA,NA,NA,NA,"Uruguay",NA,NA,NA,NA,NA,NA,"Old_Christians_Club","Old_Christians_Club","Old_Christians_Club","Old_Christians_Club","%E3%82%AA%E3%83%BC%E3%83%AB%E3%83%89%E3%83%BB%E3%82%AF%E3%83%AA%E3%82%B9%E3%83%86%E3%82%A3%E3%82%A2%E3%83%B3%E3%82%B9%E3%83%BB%E3%82%AF%E3%83%AB%E3%83%96"
"Q7083721","Old Collegians Rugby Club","rugby union club","1937-01-01","1937-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Old_Collegians_Rugby_Club",NA,NA,NA,NA
"Q7083906","Old Elthamians","rugby union team","1911-01-01","1911-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Elthamians",NA,NA,NA,NA
"Q7084082","Old Georgian Club","rugby union club","1908-01-01","1908-1-1",NA,NA,NA,"Unión de Rugby de Buenos Aires","Argentina",NA,NA,NA,NA,NA,NA,"Old_Georgian_Club",NA,NA,"Old_Georgian_Club",NA
"Q7084108","Old Gold Rugby","rugby union club","1974-01-01","1974-1-1",NA,NA,NA,NA,"United States",NA,NA,NA,NA,NA,NA,"Old_Gold_Rugby",NA,NA,NA,NA
"Q7084261","Old Ignatians' Rugby Football Club","rugby union team","1969-01-01","1969-1-1",NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,"Old_Ignatians%27_Rugby_Football_Club",NA,NA,NA,NA
"Q7084263","Old Illtydians RFC","rugby union team","1928-01-01","1928-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Illtydians_RFC",NA,NA,NA,NA
"Q7084508","Old Merchant Taylors' FC","rugby union team","1882-01-01","1882-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Merchant_Taylors%27_FC",NA,NA,NA,NA
"Q7084641","Old Northamptonians RFC","rugby union team","1923-01-01","1923-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Northamptonians_RFC",NA,NA,NA,NA
"Q7084707","Old Patesians R.F.C.","rugby union team","1913-01-01","1913-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Patesians_R.F.C.",NA,NA,NA,NA
"Q7084711","Old Penarthians RFC","rugby union team","1923-01-01","1923-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Penarthians_RFC",NA,NA,NA,NA
"Q7084827","Old Redcliffians","rugby union team","1918-01-01","1918-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Redcliffians",NA,NA,NA,NA
"Q7085172","Old Swinford Hospital RFC","rugby union club",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Swinford_Hospital_RFC",NA,NA,NA,NA
"Q7085412","Old Wheatleyans RFC","rugby union team","1928-01-01","1928-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Old_Wheatleyans_RFC",NA,NA,NA,NA
"Q7088223","Olivos Rugby Club","rugby union club","1927-01-01","1927-1-1",NA,NA,NA,"Unión de Rugby de Buenos Aires","Argentina",NA,NA,NA,"Munro, Buenos Aires",NA,NA,"Olivos_Rugby_Club",NA,NA,"Olivos_Rugby_Club",NA
"Q7088456","Olney RFC","rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Olney_RFC",NA,NA,NA,NA
"Q7089195","Olympique Marcquois Rugby","rugby union team",NA,NA,NA,NA,NA,NA,"France",NA,NA,NA,"Marcq-en-Barœul",NA,NA,"Olympique_Marcquois_Rugby","Olympique_marcquois_rugby",NA,NA,NA
"Q7089249","Olympus Rugby XV Madrid","rugby union team","2009-01-01","2009-1-1",NA,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,"Olympus_Rugby_XV_Madrid",NA,NA,"Olympus_Rugby_XV_Madrid",NA
"Q7094611","Ontario Blues","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ontario_Blues","Ontario_Blues",NA,NA,NA
"Q7094889","Ontario Rugby Union","rugby union club",NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Ontario_Rugby_Union","Ontario_Rugby_Union",NA,NA,NA
"Q7107044","Oslo RK","rugby union team","1964-01-01","1964-1-1",NA,NA,NA,NA,"Norway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q7108371","Otahuhu RFC","rugby union team",NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,"Otahuhu_RFC",NA,NA,NA,NA
"Q7109183","Ottawa Harlequins","rugby union team",NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"Ottawa_Harlequins",NA,NA,NA,NA
"Q7109277","Ottawa Wolves RFC","rugby union team",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ottawa_Wolves",NA,NA,NA,NA
"Q7113927","Overseas RUFC","rugby union team","1946-01-01","1946-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Overseas_RUFC",NA,NA,NA,NA
"Q7113937","Overseas Unions rugby union team","national rugby union team",NA,NA,NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Five_Nations_XV_v_Overseas_Unions_XV",NA,NA,NA,NA
"Q7115345","Oxford Harlequins Rugby Football Club","rugby union team","1996-01-01","1996-1-1",NA,NA,NA,NA,"United Kingdom",NA,NA,NA,NA,NA,NA,"Oxford_Harlequins_RFC",NA,NA,NA,NA
"Q7122744","Pacific Tyee","rugby union team","2009-01-01","2009-1-1",NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,"BC_Bears","British_Columbia_Bears",NA,NA,NA
