"wikidataId","fullName","esName","esFullName","birthDate","birthPlace","birthPlaceWP","deathDate","deathPlace","deathPlaceWP","height","weight","positions","positionsWP","citizenship"
"Q2846284","Andre Snyman","André Snyman","Andries Hendrik Snyman","2 de febrero de 1974","Newcastle","/w/index.php?title=Newcastle_(Sud%C3%A1frica)&action=edit&redlink=1",NA,NA,NA,187,100,"Winger",NA,"South Africa"
"Q2846498","Andriy Kovalenco","Andriy Kovalenco","Андрей Коваленко","12 de julio de 1971","Kiev","/wiki/Kiev",NA,NA,NA,180,90,"Fly-Half",NA,"Ukraine"
"Q2846661","Andrew Leeds","Andrew Leeds","Andrew Jacob S. Leeds","19 de septiembre de 1964","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,185,90,"Fullback",NA,"Australia"
"Q2846734","Andrew Slack","Andrew Slack","Andrew Gerard Slack","24 de septiembre de 1955","Brisbane","/wiki/Brisbane",NA,NA,NA,180,85,"Centre",NA,"Australia"
"Q2847124","André Abadie","André Abadie",NA,"27 de julio de 1934","Toulouse","/wiki/Toulouse","6 de enero de 2020","Villefranche-de-Lauragais","/wiki/Villefranche-de-Lauragais",NA,NA,NA,NA,"France"
"Q2848016","André Joubert","André Joubert","André Johan Joubert","15 de abril de 1964","Ladysmith","/wiki/Ladysmith_(Sud%C3%A1frica)",NA,NA,NA,187,92,"Fullback",NA,"South Africa"
"Q2849101","Andy Earl","Andy Earl","Andrew Thomas Earl","12 de septiembre de 1961","Christchurch","/wiki/Christchurch",NA,NA,NA,190,100,"Number 8",NA,"New Zealand"
"Q2849107","Andy Farrell","Andy Farrell","Andrew David Farrell","30 de mayo de 1975","Wigan","/wiki/Wigan",NA,NA,NA,193,108,"Centre",NA,"England"
"Q2849114","Andy Gomarsall","Andy Gomarsall","Andrew Charles Thomas Gomarsall","24 de julio de 1974","Durham","/wiki/Durham",NA,NA,NA,177,90,"Scrum-Half",NA,"England"
"Q2849141","Andy McIntyre","Andy McIntyre","Andrew John McIntyre","23 de diciembre de 1955","Toowoomba","/wiki/Toowoomba",NA,NA,NA,NA,NA,"Prop",NA,"Australia"
"Q2849163","Andy Robinson","Andy Robinson","Richard Andrew Robinson","3 de abril de 1964","Taunton","/wiki/Taunton",NA,NA,NA,175,88,"3rd Row",NA,"England"
"Q2852873","Anthony Herbert","Anthony Herbert","Anthony Gerrard Herbert","13 de agosto de 1966","Brisbane","/wiki/Brisbane",NA,NA,NA,180,85,"Centre",NA,"Australia"
"Q2853747","Antoine Burban","Antoine Burban",NA,"22 de julio de 1987","Neuilly-sur-Seine","/wiki/Neuilly-sur-Seine",NA,NA,NA,189,97,"Flanker",NA,"France"
"Q2856764","Antoine Tichit","Antoine Tichit",NA,"13 de junio de 1989","Francia","/wiki/Francia",NA,NA,NA,187,115,"Loosehead Prop",NA,"France"
"Q2857019","Anton Peikrishvili","Anton Peikrishvili",NA,"18 de septiembre de 1987","Tiflis","/wiki/Tiflis",NA,NA,NA,182,118,"Prop",NA,"Georgia"
"Q2860862","Aretz Iguiniz","Aretz Iguiniz",NA,"3 de junio de 1983","Hendaya","/wiki/Hendaya",NA,NA,NA,188,108,"Prop",NA,"France"
"Q2866598","Ashwin Willemse","Ashwin Willemse","Ashwin Kennith Willemse","8 de septiembre de 1981","Caledon","/wiki/Caledon_(Sud%C3%A1frica)",NA,NA,NA,188,89,"Winger",NA,"South Africa"
"Q2869593","Uini Atonio","Uini Atonio",NA,"26 de marzo de 1990","Timaru","/w/index.php?title=Timaru&action=edit&redlink=1",NA,NA,NA,197,155,"Prop",NA,"New Zealand"
"Q2874600","Avril Williams","Avril Williams","Avril Percy Williams","10 de febrero de 1961","Cape Winelands","/wiki/Distrito_Municipal_de_Cape_Winelands",NA,NA,NA,175,82,"Winger",NA,"South Africa"
"Q2880856","Balie Swart","Balie Swart","Izak Stephanus de Villiers Swart","18 de mayo de 1964","Malmesbury","/w/index.php?title=Malmesbury_(Sud%C3%A1frica)&action=edit&redlink=1",NA,NA,NA,185,112,"Prop",NA,"South Africa"
"Q2886805","Basil Maclear","Basil Maclear",NA,"7 de abril de 1881","Portsmouth","/wiki/Portsmouth","26 de mayo de 1915","Ypres","/wiki/Ypres",180,85,"Centre",NA,"England"
"Q2894306","Jean Patrick Lesobre","Jean-Patrick Lesobre",NA,"9 de julio de 1953","Rabat","/wiki/Rabat",NA,NA,NA,180,82,NA,NA,NA
"Q2895492","Ben Kay","Ben Kay","Benedict James Kay","14 de diciembre de 1975","Liverpool","/wiki/Liverpool",NA,NA,NA,198,120,"2nd Row",NA,"United Kingdom"
"Q2896071","Benjamin Fall","Benjamin Fall",NA,"3 de marzo de 1989","Langon","/wiki/Langon",NA,NA,NA,186,90,"Winger; Fullback",NA,"France"
"Q2896114","Benjamin Kayser","Benjamin Kayser",NA,"26 de julio de 1984","París","/wiki/Par%C3%ADs",NA,NA,NA,183,112,"Hooker",NA,NA
"Q2896254","Benjamin Thiéry","Benjamin Thiéry",NA,"2 de junio de 1984","Reims","/wiki/Reims",NA,NA,NA,185,85,"3rd Row",NA,"France"
"Q2896267","Benjamín Urdapilleta","Benjamín Urdapilleta",NA,"11 de marzo de 1986","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,178,80,"Centre; Fly-Half",NA,"Argentina"
"Q2896344","Bennie Osler","Bennie Osler","Benjamin Louwrens Osler","23 de noviembre de 1901","Aliwal North","/w/index.php?title=Aliwal_North&action=edit&redlink=1","28 de abril de 1962","Bellville (",NA,173,80,"Fly-Half",NA,"South Africa"
"Q2896486","Benoît Dauga","Benoît Dauga","Benoît Dauga","8 de mayo de 1942","Montgaillard, Landas","/wiki/Montgaillard,_Landas","3 de noviembre de 2022","Mont-de-Marsan","/wiki/Mont-de-Marsan",196,100,"2nd Row",NA,"France"
"Q2898198","Bernard Le Roux","Bernard Le Roux",NA,"4 de junio de 1989","Moorreesburg","/w/index.php?title=Moorreesburg&action=edit&redlink=1",NA,NA,NA,196,116,"Flanker",NA,"South Africa"
"Q2899064","Bernie McCahill","Bernie McCahill","Bernard Joseph McCahill","28 de junio de 1964","Auckland","/wiki/Auckland",NA,NA,NA,183,80,"Centre",NA,"New Zealand"
"Q2903284","Bill Maclagan","Bill Maclagan","William Edward Maclagan","5 de abril de 1858","Edimburgo","/wiki/Edimburgo","10 de octubre de 1926",NA,NA,180,85,"Centre",NA,"Scotland"
"Q2907639","Bob Dwyer","Bob Dwyer",NA,"29 de noviembre de 1940","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,185,95,"2nd Row",NA,"Australia"
"Q2907646","Bob Egerton","Bob Egerton","Robert Henry Egerton","6 de marzo de 1963","Lae","/wiki/Lae",NA,NA,NA,180,85,"Winger",NA,"Papua New Guinea"
"Q2918762","Paddy Mayne","Robert Blair Mayne",NA,"11 de enero de 1915","Newtownards","/wiki/Newtownards","14 de diciembre de 1955","(40 años)",NA,NA,NA,"2nd Row",NA,NA
"Q2923186","Braam van Straaten","Braam van Straaten","Abraham Johannes Jacobus van Straaten","28 de septiembre de 1971","Pretoria","/wiki/Pretoria",NA,NA,NA,184,94,"Fly-Half",NA,"South Africa"
"Q2924436","Brendan Mullin","Brendan Mullin","Brendan John Mullin","30 de octubre de 1963","Jerusalén","/wiki/Jerusal%C3%A9n",NA,NA,NA,180,85,"Centre",NA,"Israel"
"Q2924439","Brendan Venter","Brendan Venter",NA,"29 de diciembre de 1969","Johannesburgo","/wiki/Johannesburgo",NA,NA,NA,184,93,"Centre",NA,"South Africa"
"Q2924768","Breyton Paulse","Breyton Paulse","Breyton Jonathan Paulse","25 de abril de 1976","Provincia Occidental del Cabo","/wiki/Provincia_Occidental_del_Cabo",NA,NA,NA,176,80,"Winger; Fullback",NA,"South Africa"
"Q2924944","Brian Liebenberg","Brian Liebenberg",NA,"19 de septiembre de 1979","Benoni","/wiki/Benoni",NA,NA,NA,185,106,"Centre",NA,"South Africa"
"Q2924966","Brian Moore","Brian Moore","Brian Christopher Moore","11 de enero de 1962","Birmingham","/wiki/Birmingham",NA,NA,NA,175,95,"Hooker",NA,"United Kingdom"
"Q2924991","Brian Robinson","Brian Robinson","Brian Francis Robinson","20 de marzo de 1966","Belfast","/wiki/Belfast",NA,NA,NA,185,100,"Number 8",NA,"Ireland"
"Q2925007","Brian Spillane","Brian Spillane","Brian Jeremiah Spillane","26 de enero de 1960","Cork","/wiki/Cork",NA,NA,NA,185,100,"Number 8",NA,"Ireland"
"Q2925008","Brian Smith","Brian Smith","Brian Anthony Smith","9 de septiembre de 1966","Saint George","/wiki/Saint_George_(Queensland)",NA,NA,NA,NA,NA,"Fly-Half",NA,"Australia"
"Q2926470","Bruce Robertson","Bruce Robertson","Bruce John Robertson","9 de abril de 1952","Hastings","/wiki/Hastings_(Nueva_Zelanda)","12 de abril de 2023","Whangarei","/wiki/Whangarei",183,86,"Centre",NA,"New Zealand"
"Q2927462","Wayne Shelford","Wayne Shelford","Wayne Thomas Shelford","13 de diciembre de 1957","Rotorua","/wiki/Rotorua",NA,NA,NA,189,93,"Number 8",NA,"New Zealand"
"Q2927538","Budge Pountney","Budge Pountney","Anthony Charles Pountney","13 de noviembre de 1973","Southampton","/wiki/Southampton",NA,NA,NA,183,97,"3rd Row",NA,"England"
"Q2934772","Cameron Murray","Cameron Murray","Cameron Alexander Murray","31 de marzo de 1975","Hawick","/wiki/Hawick",NA,NA,NA,180,87,"Winger",NA,"Scotland"
"Q2935003","Camille Lopez","Camille Lopez",NA,"3 de abril de 1989","Oloron-Sainte-Marie","/wiki/Oloron-Sainte-Marie",NA,NA,NA,175,90,NA,NA,"France"
"Q2935484","Campbell Johnstone","Campbell Johnstone","Campbell Richard Johnstone","7 de enero de 1980","Waipukurau","/w/index.php?title=Waipukurau&action=edit&redlink=1",NA,NA,NA,183,110,"Prop",NA,"New Zealand"
"Q2939465","Carlos Souto Vidal","Carlos Souto","Carlos Souto Vidal","4 de noviembre de 1976","Oviedo","/wiki/Oviedo",NA,NA,NA,191,112,"Number 8; Flanker",NA,NA
"Q2939509","Carlos de Candamo","Carlos de Candamo",NA,"15 de febrero de 1871","Londres","/wiki/Londres","16 de febrero de 1946","París","/wiki/Par%C3%ADs",NA,68,"Centre",NA,NA
"Q2941606","Cătălin Fercu","Cătălin Fercu",NA,"5 de septiembre de 1986","Brasov","/wiki/Brasov",NA,NA,NA,180,75,"3rd Row",NA,"Romania"
"Q2944283","Census Johnston","Census Johnston","Census Aokuso Iopu Johnston","6 de mayo de 1981","Auckland","/wiki/Auckland",NA,NA,NA,189,130,"Prop",NA,"New Zealand"
"Q2946998","César Sempere","César Sempere","César Sempere Padilla","26 de mayo de 1984","Villajoyosa","/wiki/Villajoyosa",NA,NA,NA,182,86,NA,NA,NA
"Q2957861","Charl McLeod","Charl McLeod",NA,"5 de agosto de 1983","Johannesburgo","/wiki/Johannesburgo",NA,NA,NA,180,88,"Scrum-Half",NA,"South Africa"
"Q2959278","Charles Guiraist","Charles Guiraist",NA,"1887",NA,NA,"1947",NA,NA,NA,NA,NA,NA,NA
"Q2964847","Chris Rossouw","Chris Rossouw","Christiaan le Cordier Rossouw","14 de septiembre de 1969","Nkangala","/wiki/Distrito_Municipal_de_Nkangala",NA,NA,NA,183,100,"Hooker",NA,"South Africa"
"Q2964850","Chris Robshaw","Chris Robshaw","Christopher Denis Robshaw","4 de junio de 1986","Surrey","/wiki/Surrey",NA,NA,NA,188,110,"3rd Row",NA,"England"
"Q2964877","Chris Tynan","Chris Tynan","Christopher James Calhoun Tynan","11 de julio de 1966","Vancouver","/wiki/Vancouver",NA,NA,NA,175,80,"Scrum-Half",NA,"Canada"
"Q2964893","Chris Whitaker","Chris Whitaker","Christopher John Whitaker","19 de octubre de 1974","Sídney","/wiki/S%C3%ADdney",NA,NA,NA,179,84,"Scrum-Half",NA,"Australia"
"Q2964897","Chris Wyles","Chris Wyles","Christopher Thomas Wyles","13 de septiembre de 1983","Stamford, Connecticut","/wiki/Stamford,_Connecticut",NA,NA,NA,183,93,"3rd Row; Centre",NA,"U.S.A."
"Q2964973","Christiaan Scholtz","Christiaan Scholtz","Christiaan Petrus Scholtz","22 de octubre de 1970","Stutterheim","/w/index.php?title=Stutterheim&action=edit&redlink=1",NA,NA,NA,185,90,"Centre",NA,"South Africa"
"Q2965184","Christian Darrouy","Christian Darrouy",NA,"13 de enero de 1937","Pouydesseaux","/wiki/Pouydesseaux",NA,NA,NA,180,80,"Winger",NA,"France"
"Q2966033","Christo Bezuidenhout","Christo Bezuidenhout","Christo Johannes Bezuidenhout","14 de mayo de 1970","Tenerife","/wiki/Tenerife",NA,NA,NA,188,119,NA,NA,NA
"Q2966334","Christophe Lamaison","Christophe Lamaison",NA,"8 de abril de 1971","Dax","/wiki/Dax",NA,NA,NA,180,90,"Fly-Half",NA,"France"
"Q2972202","Cian Healy","Cian Healy","Cian Eoin James Healy","7 de octubre de 1987","Dublín","/wiki/Dubl%C3%ADn",NA,NA,NA,185,115,"Prop",NA,"Ireland"
"Q2972218","Ciaran Fitzgerald","Ciaran Fitzgerald","Ciaran Fintan Fitzgerald","4 de junio de 1952","Loughrea","/wiki/Loughrea",NA,NA,NA,175,86,"Hooker",NA,"Ireland"
"Q2980645","Clément Maynadier","Clément Maynadier",NA,"11 de octubre de 1988","Francia","/wiki/Francia",NA,NA,NA,187,110,"Hooker",NA,"France"
"Q2993552","Conor Murray","Conor Murray",NA,"20 de abril de 1989","Limerick","/wiki/Limerick",NA,NA,NA,188,95,"Scrum-Half",NA,"Ireland"
"Q2993556","Conor O'Shea","Conor O'Shea","Conor Michael Patrick O'Shea","21 de octubre de 1970","Limerick","/wiki/Limerick",NA,NA,NA,188,100,"Fullback",NA,"Ireland"
"Q3001992","Craig Chalmers","Craig Chalmers","Craig Minto Chalmers","15 de octubre de 1968","Galashiels","/wiki/Galashiels",NA,NA,NA,180,92,"Fly-Half",NA,"Scotland"
"Q3002002","Craig Dowd","Craig Dowd","Craig William Dowd","26 de octubre de 1969","Auckland","/wiki/Auckland",NA,NA,NA,191,115,"Prop",NA,"New Zealand"
"Q3002019","Craig Innes","Craig Innes","Craig Ross Innes","10 de septiembre de 1969","Nueva Plymouth","/wiki/Nueva_Plymouth",NA,NA,NA,181,86,"Centre",NA,"New Zealand"
"Q3009894","Cédric Garcia","Cédric García",NA,"28 de diciembre de 1982","Toulouse","/wiki/Toulouse",NA,NA,NA,171,66,"Scrum-Half",NA,"France"
"Q3011484","D.T.H. van der Merwe","D. T. H. van der Merwe","Daniel Tailliferre Hauman van der Merwe","28 de abril de 1986","Worcester (Sudáfrica)","/wiki/Worcester_(Sud%C3%A1frica)",NA,NA,NA,183,98,"Centre; 3rd Row",NA,"South Africa"
"Q3012711","Damian Smith","Damian Smith","Damian Paul Peter Smith","1 de febrero de 1969","Brisbane","/wiki/Brisbane",NA,NA,NA,191,101,"Winger",NA,"Australia"
"Q3013047","Dan Crowley","Dan Crowley","Daniel James Crowley","28 de agosto de 1965","Brisbane","/wiki/Brisbane",NA,NA,NA,175,100,"Prop",NA,"Australia"
"Q3013095","Daniel Herbert","Daniel Herbert","Daniel Joseph Herbert","6 de febrero de 1974","Brisbane","/wiki/Brisbane",NA,NA,NA,187,100,"Centre",NA,"Australia"
"Q3013138","Dan Luger","Dan Luger","Daniel Darko Luger","11 de enero de 1975","Chiswick","/wiki/Chiswick",NA,NA,NA,185,90,"Winger",NA,"England"
"Q3013444","Dane Haylett-Petty","Dane Haylett-Petty",NA,"18 de junio de 1989","Durban","/wiki/Durban",NA,NA,NA,189,95,"3rd Row; Fullback",NA,"South Africa"
"Q3013593","Danie Rossouw","Danie Rossouw","Daniel Jacobus Rossouw","5 de junio de 1978","Mpumalanga","/wiki/Mpumalanga",NA,NA,NA,196,116,"2nd Row; Number 8",NA,"South Africa"
"Q3013976","Daniel Dubroca","Daniel Dubroca",NA,"25 de marzo de 1954","Aiguillon","/wiki/Aiguillon_(Lot_y_Garona)",NA,NA,NA,178,93,"Hooker",NA,"France"
"Q3017574","David Brockhoff","David Brockhoff",NA,"8 de julio de 1928","Sídney","/wiki/S%C3%ADdney","17 de junio de 2011","Australia",NA,NA,NA,"Flanker",NA,NA
"Q3018168","David Wilson","David Wilson","David John Wilson","4 de enero de 1967","Brisbane","/wiki/Brisbane",NA,NA,NA,188,95,"3rd Row",NA,"Australia"
"Q3018333","David Lyons","David Lyons","David John Lyons","15 de junio de 1980","Nueva Gales del Sur","/wiki/Nueva_Gales_del_Sur",NA,NA,NA,192,117,"Number 8",NA,"Australia"
"Q3018521","David Mélé","David Mélé",NA,"22 de octubre de 1985","Narbona","/wiki/Narbona",NA,NA,NA,171,77,"Scrum-Half",NA,NA
"Q3018725","David Roumieu","David Roumieu",NA,"15 de octubre de 1981","Albi","/wiki/Albi_(Tarn)",NA,NA,NA,176,94,"Hooker",NA,"South Africa"
"Q3018959","David Watkins","David Watkins","Sir David Watkins","5 de marzo de 1942","Blaina","/wiki/Blaina","3 de septiembre de 2023",NA,NA,168,66,"Three-Quarter; Fullback",NA,"Wales"
"Q3020652","Dean Mumm","Dean Mumm",NA,"5 de marzo de 1984","Auckland","/wiki/Auckland",NA,NA,NA,196,109,"2nd Row; Flanker",NA,"New Zealand"
"Q3021031","Declan Kidney","Declan Kidney",NA,"20 de octubre de 1959","Cork","/wiki/Cork",NA,NA,NA,175,80,"Back",NA,"Ireland"
"Q3022595","Denis Charvet","Denis Charvet",NA,"12 de mayo de 1962","Cahors","/wiki/Cahors",NA,NA,NA,180,85,"Centre",NA,"France"
"Q3022739","Denis Hickie","Denis Hickie","Denis Anthony Hickie","13 de febrero de 1976","Dublín","/wiki/Dubl%C3%ADn",NA,NA,NA,188,93,"Winger",NA,"Ireland"
"Q3023770","Derek Turnbull","Derek Turnbull","Derek James Turnbull","2 de octubre de 1961","Hawick","/wiki/Hawick",NA,NA,NA,185,95,"3rd Row",NA,"Scotland"
"Q3023780","Derek White","Derek White","Derek Bolton White","30 de enero de 1958","East Lothian","/wiki/East_Lothian",NA,NA,NA,193,105,"Number 8",NA,"Scotland"
"Q3025558","Dewald Senekal","Dewald Senekal",NA,"12 de enero de 1981","Uitenhage","/wiki/Uitenhage",NA,NA,NA,197,114,"2nd Row",NA,"South Africa"
"Q3026609","Dick Moriarty","Dick Moriarty","Richard Daniel Moriarty","1 de mayo de 1957","Gorseinon","/wiki/Gorseinon",NA,NA,NA,198,110,"2nd Row",NA,"United Kingdom"
"Q3027380","Diego Cuesta Silva","Diego Cuesta Silva",NA,"21 de enero de 1963","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,187,85,"Winger",NA,"Argentina"
"Q3027390","Diego Giannantonio","Diego Giannantonio",NA,"3 de enero de 1973","Córdoba","/wiki/C%C3%B3rdoba_(Argentina)",NA,NA,NA,185,90,"Fly-Half",NA,"Argentina"
"Q3027432","Diego Ormaechea","Diego Ormaechea",NA,"19 de septiembre de 1959","Montevideo","/wiki/Montevideo",NA,NA,NA,183,98,"Number 8",NA,"Uruguay"
"Q3027456","Diego Zarzosa","Diego Zarzosa","Diego Zarzosa Peña","25 de diciembre de 1975","Valladolid","/wiki/Valladolid",NA,NA,NA,179,106,"Hooker",NA,NA
"Q3032930","Djibril Camara","Djibril Camara",NA,"22 de junio de 1989","Juvisy-sur-Orge","/wiki/Juvisy-sur-Orge",NA,NA,NA,181,85,"Fullback",NA,"France"
"Q3033645","Doddie Weir","Doddie Weir","George Wilson Weir","4 de julio de 1970","Edimburgo","/wiki/Edimburgo","26 de noviembre de 2022","Melrose","/wiki/Melrose_(Escocia)",198,109,"2nd Row",NA,"United Kingdom"
"Q3035139","Dominique Erbani","Dominique Erbani",NA,"16 de agosto de 1956","Eymet","/wiki/Eymet",NA,NA,NA,193,103,"3rd Row",NA,"France"
"Q3037029","Dorian West","Dorian West","Dorian Edward West","5 de octubre de 1967","Wrexham","/wiki/Wrexham",NA,NA,NA,180,102,"Hooker",NA,"United Kingdom"
"Q3037947","Dougie Morgan","Dougie Morgan","Douglas Waugh Morgan","9 de marzo de 1947","Edimburgo","/wiki/Edimburgo","4 de abril de 2020","Edimburgo","/wiki/Edimburgo",NA,NA,"Scrum-Half",NA,"Scotland"
"Q3041701","Dusty Hare","Dusty Hare","William Henry Hare","29 de noviembre de 1952","Newark-on-Trent","/wiki/Newark-on-Trent",NA,NA,NA,177,82,"Fullback",NA,"England"
"Q3041937","Dylan Hartley","Dylan Hartley",NA,"23 de marzo de 1986","Rotorua","/wiki/Rotorua",NA,NA,NA,185,110,"Hooker",NA,"New Zealand"
"Q3041939","Dylan Mika","Dylan Mika","Dylan Gabriel Mika","17 de abril de 1972","Auckland","/wiki/Auckland","20 de marzo de 2018","Auckland","/wiki/Auckland",194,100,"3rd Row",NA,"New Zealand"
"Q3043618","Wesley Fofana","Wesley Fofana",NA,"20 de enero de 1988","París","/wiki/Par%C3%ADs",NA,NA,NA,178,88,"Centre; Winger",NA,"France"
"Q3045593","Dănuț Dumbravă","Dănuţ Dumbravă","Dănuţ Marin Dumbravă","6 de agosto de 1981","Bucarest","/wiki/Bucarest",NA,NA,NA,187,79,"Fly-Half",NA,"Romania"
"Q3046794","Eben Etzebeth","Eben Etzebeth",NA,"29 de octubre de 1991","Ciudad del Cabo","/wiki/Ciudad_del_Cabo",NA,NA,NA,204,123,"2nd Row",NA,"South Africa"
"Q3047296","Eddie O'Sullivan","Eddie O'Sullivan",NA,"21 de noviembre de 1958","Youghal","/wiki/Youghal",NA,NA,NA,168,74,"Fly-Half",NA,"Ireland"
"Q3048197","Edoardo Gori","Edoardo Gori",NA,"5 de marzo de 1990","Prato","/wiki/Prato",NA,NA,NA,178,81,"Scrum-Half",NA,"Italy"
"Q3048339","Eduardo Laborde","Eduardo Laborde",NA,"19 de octubre de 1967","Buenos Aires","/wiki/Buenos_Aires","4 de febrero de 2015","Provincia de Buenos Aires","/wiki/Provincia_de_Buenos_Aires",NA,NA,"Fly-Half; Fullback",NA,"Argentina"
"Q3048383","Eduardo Simone","Eduardo Simone",NA,"16 de octubre de 1974","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,183,89,"Centre",NA,"Argentina"
"Q3051133","Eliseo Branca","Eliseo Branca","Eliseo Nicolás Branca","20 de septiembre de 1957","Ciudad de Hurlingham","/wiki/Ciudad_de_Hurlingham",NA,NA,NA,191,110,"2nd Row",NA,"Argentina"
"Q3051778","Elton Flatley","Elton Flatley","Elton John Flatley","7 de mayo de 1977","Tamworth","/wiki/Tamworth_(Nueva_Gales_del_Sur)",NA,NA,NA,178,87,"Fly-Half",NA,"Australia"
"Q3054707","Enrique Rodríguez","Enrique Rodríguez","Enrique Edgardo Rodríguez","20 de junio de 1952","Concordia","/wiki/Concordia_(Argentina)",NA,NA,NA,180,110,"Prop",NA,"Argentina"
"Q3056258","Eric Elwood","Eric Elwood","Eric Paul Elwood","26 de febrero de 1969","Galway","/wiki/Galway",NA,NA,NA,180,87,"Fly-Half",NA,"Ireland"
"Q3057290","Ernesto Ure","Ernesto Ure","Ernesto M. Ure","1 de julio de 1959","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,198,95,"Number 8",NA,"Argentina"
"Q3058870","Esteban Lozada","Esteban Lozada",NA,"8 de febrero de 1982","Ottignies-Louvain-la-Neuve","/wiki/Ottignies-Louvain-la-Neuve",NA,NA,NA,193,106,"2nd Row",NA,"Belgium"
"Q3058878","Esteban Roqué Segovia","Esteban Roqué","Esteban Roqué Segovia","16 de mayo de 1974","Córdoba","/wiki/C%C3%B3rdoba_(Argentina)",NA,NA,NA,175,73,"Fly-Half",NA,NA
"Q3059565","Eugene Jantjies","Eugene Jantjies","Eugene Anthony Jantjies","10 de agosto de 1986","Gobabis","/wiki/Gobabis",NA,NA,NA,180,80,"Scrum-Half",NA,"Namibia"
"Q3060976","Eusebio Guiñazú","Eusebio Guiñazú",NA,"15 de enero de 1982","Ciudad de Mendoza","/wiki/Ciudad_de_Mendoza",NA,NA,NA,181,114,"Prop; Hooker",NA,"Argentina"
"Q3061708","Ewen McKenzie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q3063725","Fabio Gómez","Fabio Gómez","Esteban Fabio Gómez","13 de julio de 1965","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,180,84,"Scrum-Half",NA,"Argentina"
"Q3063769","Fabián Turnes","Fabián Turnes","Fabián Alejandro Turnes","12 de enero de 1965","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,180,84,"Centre",NA,"Argentina"
"Q3064566","Fairy Heatlie","Fairy Heatlie","Barry Heatlie","25 de abril de 1872","Worcester","/wiki/Worcester_(Sud%C3%A1frica)","19 de agosto de 1951","Ciudad del Cabo","/wiki/Ciudad_del_Cabo",190,100,"2nd Row",NA,"South Africa"
"Q3067933","Federico Serra Mirás","F. Serra Mirás","Federico Serra Mirás","3 de octubre de 1979","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,178,85,"Fullback",NA,"Argentina"
"Q3067941","Federico Todeschini","Federico Todeschini","Federico Jordán Todeschini","8 de agosto de 1975","Rosario","/wiki/Rosario_(Argentina)",NA,NA,NA,185,85,"Fly-Half",NA,"Argentina"
"Q3068776","Fergus McFadden","Fergus McFadden","Fergus L. McFadden","17 de junio de 1986","Condado de Kildare","/wiki/Condado_de_Kildare",NA,NA,NA,181,93,"Winger",NA,"Ireland"
"Q3069080","Fernand Cazenave","Fernand Cazenave","Fernand Lucien Cazenave","26 de noviembre de 1924","Bérenx","/wiki/B%C3%A9renx","11 de enero de 2005","Mont-de-Marsan","/wiki/Mont-de-Marsan",180,80,"Winger",NA,"France"
"Q3069472","Fernando Guatieri","Fernando Guatieri",NA,"17 de diciembre de 1970","Buenos Aires","/wiki/Buenos_Aires",NA,NA,NA,180,106,"Prop",NA,NA
