"origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q110645501","Andy Christie","Andy Christie","Andy_Christie","international","2022-","scotland","Scotland_national_rugby_union_team",8,0,"2022",NA
"Q3499227","Steven Hall","Steven Hall","Steven_Hall_(rugby_union)","senior_club","-2005","as béziers","AS_B%C3%A9ziers_H%C3%A9rault",0,0,NA,"2005"
"Q3499227","Steven Hall","Steven Hall","Steven_Hall_(rugby_union)","senior_club","2005-2007","aviron bayonnais","Aviron_Bayonnais",0,0,"2005","2007"
"Q3499227","Steven Hall","Steven Hall","Steven_Hall_(rugby_union)","international","2002-2002","france","France_national_rugby_union_team",2,0,"2002","2002"
"Q3499261","Steven Pokere","Steven Pokere","Steven_Pokere","senior_club","1977-1978","southland","Southland_Boys%27_High_School",0,0,"1980","1983"
"Q3499261","Steven Pokere","Steven Pokere","Steven_Pokere","senior_club","1980-1983","southland","Southland_Boys%27_High_School",0,0,"1980","1983"
"Q3499261","Steven Pokere","Steven Pokere","Steven_Pokere","senior_club","1984-1985","auckland","Auckland_Rugby_Union",0,0,"1984","1985"
"Q3499261","Steven Pokere","Steven Pokere","Steven_Pokere","senior_club","1986-1986","wellington","Wellington_Rugby_Football_Union",0,0,"1986","1986"
"Q3499261","Steven Pokere","Steven Pokere","Steven_Pokere","international","1981-1981","new zealand māori","M%C4%81ori_All_Blacks",0,0,"1981","1981"
"Q3499261","Steven Pokere","Steven Pokere","Steven_Pokere","international","1981-1985","new zealand","M%C4%81ori_All_Blacks",18,8,"1981","1985"
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","senior_club","1998-2004","orrell","Orrell_R.U.F.C.",0,0,"1998","2004"
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","senior_club","2004-","harlequins","Harlequin_F.C.",75,45,"2004",NA
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","international","1998-","samoa","Samoa",38,25,"1998",NA
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","international","2004-","pacific islanders","Pacific_Islanders_rugby_union_team",2,0,"2004",NA
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2005-2010","sharks (currie cup)","Sharks_(Currie_Cup)",80,25,"2005","2010"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2005-2008","sharks xv","Sharks_(Currie_Cup)",21,0,"2005","2008"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2006-2012","sharks","Sharks_(Currie_Cup)",69,45,"2006","2012"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2011-2011","leinster","Leinster_Rugby",4,0,"2011","2011"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2012-2012","sharks (currie cup)","Sharks_(Currie_Cup)",8,0,"2012","2012"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2013-2013","southern kings","Southern_Kings",15,10,"2013","2013"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2013-2015","eastern province kings","Eastern_Province_Elephants",20,20,"2013","2015"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2015-2015","→cheetahs","Cheetahs_(rugby_union)",14,5,"2015","2015"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2016-2016","southern kings","Southern_Kings",13,20,"2016","2016"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","senior_club","2016-","oyonnax","Oyonnax_Rugby",48,15,"2016",NA
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","international","2003-2003","south africa under-19",NA,0,0,"2003","2003"
"Q3499281","Steven Sykes","Steven Sykes","Steven_Sykes","international","2009-2009","emerging springboks","South_Africa_A_national_rugby_union_team",1,0,"2009","2009"
"Q3500765","Stu Ault","Stu Ault","Stu_Ault","international","2006-2009","canada","Canada_national_rugby_union_team",7,0,"2006","2009"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","senior_club","1999-1999","griffons","Griffons_(rugby_union)",25,30,"1999","1999"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","senior_club","1999-2000","leicester tigers","Leicester_Tigers",2,0,"1999","2000"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","senior_club","2000-2001","western province","Western_Province_(rugby_union)",12,15,"2000","2001"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","senior_club","2001-2001","stormers","Stormers",9,0,"2001","2001"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","senior_club","2001-2006","london wasps","Wasps_RFC",100,60,"2001","2006"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","senior_club","2006-2007","harlequins","Harlequin_F.C.",0,0,"2006","2007"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","international","2001-2001","south africa u23","South_Africa_national_rugby_union_team",0,0,"2001","2001"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","international","2003-2006","england","England_national_rugby_union_team",9,10,"2003","2006"
"Q3500779","Stuart Barnes","Stuart Barnes","Stuart_Barnes","amateur","1980-1983","newport rfc","Newport_RFC",0,0,"1980","1983"
"Q3500779","Stuart Barnes","Stuart Barnes","Stuart_Barnes","amateur","1983-1985","bristol","Bristol_Bears",0,0,"1983","1985"
"Q3500779","Stuart Barnes","Stuart Barnes","Stuart_Barnes","amateur","1985-1994","bath","Bath_Rugby",0,0,"1985","1994"
"Q3500779","Stuart Barnes","Stuart Barnes","Stuart_Barnes","international","1984-1993","england","England_national_rugby_union_team",10,34,"1984","1993"
"Q3500779","Stuart Barnes","Stuart Barnes","Stuart_Barnes","international","1993-1993","british & irish lions","British_%26_Irish_Lions",0,0,"1993","1993"
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","amateur","NA-NA","watsonians rfc","Watsonian_FC",0,0,NA,NA
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","amateur","NA-NA","edinburgh university rfc","Edinburgh_University_RFC",0,0,NA,NA
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","senior_club","NA-NA","glasgow warriors","Glasgow_Warriors",0,0,NA,NA
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","senior_club","NA-NA","petrarca rugby","Petrarca_Rugby",0,0,NA,NA
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","senior_club","NA-NA","border reivers","Border_Reivers_(rugby_union)",0,0,NA,NA
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","senior_club","NA-NA","newcastle falcons","Newcastle_Falcons",0,0,NA,NA
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","senior_club","NA-NA","north and midlands","North_and_Midlands",0,0,NA,NA
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","amateur","2007-2008","ayr rfc",NA,0,0,"2007","2008"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","amateur","2008-2009","stirling county rfc",NA,0,0,"2008","2009"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","amateur","2010-2010","hawick rfc",NA,0,0,"2010","2010"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","senior_club","2010-2019","glasgow warriors","Glasgow_Warriors",121,228,"2010","2019"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","senior_club","2019-2023","exeter chiefs","Exeter_Chiefs",69,104,"2019","2023"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","senior_club","2024-","montpellier","Montpellier_H%C3%A9rault_Rugby",9,58,"2024",NA
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","international","2011-2011","scotland u20","Scotland_national_under-20_rugby_union_team",5,10,"2011","2011"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","international","2012-2023","scotland","Scotland_national_under-20_rugby_union_team",100,171,"2012","2023"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","international","2013-2021","british & irish lions","British_%26_Irish_Lions",2,0,"2013","2021"
"Q110656057","Harri Deaves","Harri Deaves","Harri_Deaves","senior_club","2022-","ospreys","Ospreys_(rugby_union)",43,20,"2022",NA
"Q110656057","Harri Deaves","Harri Deaves","Harri_Deaves","international","2021-2021","wales u20","Wales_national_under-20_rugby_union_team",3,0,"2021","2021"
"Q3500808","Stuart Hooper","Stuart Hooper","Stuart_Hooper","senior_club","1999-2003","saracens","Saracens_F.C.",43,5,"1999","2003"
"Q3500808","Stuart Hooper","Stuart Hooper","Stuart_Hooper","senior_club","2003-2008","leeds carnegie","Leeds_Tykes",113,40,"2003","2008"
"Q3500808","Stuart Hooper","Stuart Hooper","Stuart_Hooper","senior_club","2008-2016","bath","Bath_Rugby",177,50,"2008","2016"
"Q3500808","Stuart Hooper","Stuart Hooper","Stuart_Hooper","international","2005-2005","england saxons","England_A_national_rugby_union_team",0,0,"2005","2005"
"Q3500814","Stuart Legg","Stuart Legg","Stuart_Legg_(rugby_union)","senior_club","1997-2000","newcastle falcons","Newcastle_Falcons",54,99,"1997","2000"
"Q3500816","Stuart Lane","Stuart Lane","Stuart_Lane","amateur","NA-NA","newport rfc","Newport_RFC",0,0,NA,NA
"Q3500816","Stuart Lane","Stuart Lane","Stuart_Lane","amateur","NA-NA","newbridge rfc","Newbridge_RFC",0,0,NA,NA
"Q3500816","Stuart Lane","Stuart Lane","Stuart_Lane","international","1978-1980","wales","Wales",5,0,"1978","1980"
"Q3500816","Stuart Lane","Stuart Lane","Stuart_Lane","international","1980-1980","british and irish lions","British_%26_Irish_Lions",1,0,"1980","1980"
"Q3500821","Stuart Moffat","Stuart Moffat","Stuart_Moffat","amateur","NA-NA","rotherham",NA,0,0,NA,NA
"Q3500821","Stuart Moffat","Stuart Moffat","Stuart_Moffat","amateur","NA-NA","cambridge university","Cambridge_University_R.U.F.C.",0,0,NA,NA
"Q3500821","Stuart Moffat","Stuart Moffat","Stuart_Moffat","senior_club","2002-2004","glasgow warriors","Glasgow_Warriors",38,30,"2002","2004"
"Q3500821","Stuart Moffat","Stuart Moffat","Stuart_Moffat","senior_club","NA-NA","border reivers","Border_Reivers_(rugby_union)",0,0,NA,NA
"Q3500821","Stuart Moffat","Stuart Moffat","Stuart_Moffat","international","2002-2004","scotland","Scotland",4,5,"2002","2004"
"Q3500841","Stuart Turner","Stuart Turner","Stuart_Turner_(rugby_union)","senior_club","2001-2009","sale sharks","Sale_Sharks",204,35,"2001","2009"
"Q3500841","Stuart Turner","Stuart Turner","Stuart_Turner_(rugby_union)","senior_club","2000-2001","rotherham earth titans","Rotherham_Titans",15,15,"2000","2001"
"Q3500841","Stuart Turner","Stuart Turner","Stuart_Turner_(rugby_union)","international","2007-2007","england","England_national_rugby_union_team",3,0,"2007","2007"
"Q3500845","Stuart Watkins","Stuart Watkins","Stuart_Watkins","amateur","1963-1963","cross keys rfc","Cross_Keys_RFC",0,0,"1963","1963"
"Q3500845","Stuart Watkins","Stuart Watkins","Stuart_Watkins","amateur","1963-1969","newport rfc","Newport_RFC",0,0,"1963","1969"
"Q3500845","Stuart Watkins","Stuart Watkins","Stuart_Watkins","amateur","1963-1964","barbarian f.c.","Barbarian_F.C.",0,0,"1963","1964"
"Q3500845","Stuart Watkins","Stuart Watkins","Stuart_Watkins","amateur","1970-1970","cardiff rfc","Cardiff_RFC",0,0,"1970","1970"
"Q3500845","Stuart Watkins","Stuart Watkins","Stuart_Watkins","international","1964-1970","wales","Wales",26,27,"1964","1970"
"Q3500845","Stuart Watkins","Stuart Watkins","Stuart_Watkins","international","1966-1966","british lions","British_%26_Irish_Lions",3,0,"1966","1966"
"Q110656060","Huw Sutton","Huw Sutton","Huw_Sutton","senior_club","2022-","ospreys","Ospreys_(rugby_union)",2,0,"2022",NA
"Q3501802","Stéphane Graou","Stéphane Graou","St%C3%A9phane_Graou","international","1992-1995","france","France_national_rugby_union_team",8,0,"1992","1995"
"Q3501989","Stéphane Ougier","Stéphane Ougier","St%C3%A9phane_Ougier","international","1992-1997","france","France_national_rugby_union_team",4,4,"1992","1997"
"Q3502131","Stéphane Weller","Stéphane Weller","St%C3%A9phane_Weller","international","1989-1990","france","France_national_rugby_union_team",4,0,"1989","1990"
"Q110656266","Ewan Rosser","Ewan Rosser","Ewan_Rosser","senior_club","2021-","dragons","Dragons_RFC",1,0,"2021",NA
"Q110656266","Ewan Rosser","Ewan Rosser","Ewan_Rosser","international","2020-2020","wales u20","Wales_national_under-20_rugby_union_team",2,0,"2020","2020"
"Q3502138","Stéphane de Bésombes","Stéphane de Bésombes","St%C3%A9phane_de_B%C3%A9sombes","international","1998-1998","france","France_national_rugby_union_team",2,0,"1998","1998"
"Q3503362","Suka Hufanga","Suka Hufanga","Suka_Hufanga","senior_club","2004-2005","fc grenoble","FC_Grenoble_Rugby",17,15,"2004","2005"
"Q3503362","Suka Hufanga","Suka Hufanga","Suka_Hufanga","senior_club","2005-2006","as béziers hérault","AS_B%C3%A9ziers_H%C3%A9rault",3,0,"2005","2006"
"Q3503362","Suka Hufanga","Suka Hufanga","Suka_Hufanga","senior_club","2006-2009","ca brive","CA_Brive",49,45,"2006","2009"
"Q3503362","Suka Hufanga","Suka Hufanga","Suka_Hufanga","senior_club","2009-2010","le bugue","Le_Bugue",12,20,"2009","2010"
"Q3503362","Suka Hufanga","Suka Hufanga","Suka_Hufanga","senior_club","2011-2014","newcastle falcons","Newcastle_Falcons",13,5,"2011","2014"
"Q3503362","Suka Hufanga","Suka Hufanga","Suka_Hufanga","international","2003-2012","tonga","Tonga",30,25,"2003","2012"
"Q3506791","Syd Nomis","Syd Nomis","Syd_Nomis","senior_club","1963-1974","transvaal","Golden_Lions",54,0,"1963","1974"
"Q3506791","Syd Nomis","Syd Nomis","Syd_Nomis","international","1967-1972","south africa","South_Africa_national_rugby_union_team",25,18,"1967","1972"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","senior_club","2000-2003","neath","Neath_RFC",40,10,"2000","2003"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","senior_club","2003-2014","ospreys","Ospreys_(rugby_union)",195,15,"2003","2014"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","senior_club","2014-2015","cardiff blues","Cardiff_Rugby",24,0,"2014","2015"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","senior_club","2015-2018","harlequins","Harlequin_F.C.",30,0,"2015","2018"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","international","2003-2014","wales","Wales_national_rugby_union_team",95,10,"2003","2014"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","international","2009-2009","british & irish lions","British_%26_Irish_Lions",5,0,"2013","2013"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","international","2013-2013","british & irish lions","British_%26_Irish_Lions",5,0,"2013","2013"
"Q350686","Adam Rhys Jones","Adam Rhys Jones","Adam_Jones_(rugby_union,_born_1981)","international","2015-2015","barbarians","Barbarian_F.C.",2,0,"2015","2015"
"Q110656267","Morgan MacRae","Morgan MacRae","Morgan_MacRae","senior_club","2021-2022","scarlets","Scarlets",2,0,"2021","2022"
"Q110656267","Morgan MacRae","Morgan MacRae","Morgan_MacRae","senior_club","2022-","henley hawks","Henley_Hawks",0,0,"2022",NA
"Q3506978","Sylvain Dispagne","Sylvain Dispagne","Sylvain_Dispagne","international","1996-1996","france","France_national_rugby_union_team",2,0,"1996","1996"
"Q3506994","Sylvain Dupuy","Sylvain Dupuy","Sylvain_Dupuy","senior_club","2002-2005","stade toulousain","Stade_Toulousain",23,0,"2002","2005"
"Q3506994","Sylvain Dupuy","Sylvain Dupuy","Sylvain_Dupuy","senior_club","2005-2007","usa perpignan","USA_Perpignan",36,30,"2005","2007"
"Q3506994","Sylvain Dupuy","Sylvain Dupuy","Sylvain_Dupuy","senior_club","2007-","su agen","SU_Agen_Lot-et-Garonne",112,75,"2007",NA
"Q3507096","Sylvain Nicolas","Sylvain Nicolas","Sylvain_Nicolas","senior_club","2013-","stade français","Stade_Fran%C3%A7ais",58,15,"2013",NA
"Q3507096","Sylvain Nicolas","Sylvain Nicolas","Sylvain_Nicolas","senior_club","2010-2013","toulouse","Stade_Toulousain",46,10,"2010","2013"
"Q3507096","Sylvain Nicolas","Sylvain Nicolas","Sylvain_Nicolas","senior_club","2007-2010","bourgoin","Bourgoin-Jallieu",54,15,"2007","2010"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","senior_club","2002-2011","north harbour","North_Harbour_Rugby_Union",52,461,"2002","2011"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","senior_club","2004-2011","blues","Blues_(Super_Rugby)",51,389,"2004","2011"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","senior_club","2007-2009","sale sharks","Sale_Sharks",36,204,"2007","2009"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","senior_club","2011-2017","toulouse","Stade_Toulousain",143,806,"2011","2017"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","senior_club","2017-2018","toulon","RC_Toulon",4,6,"2017","2018"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","senior_club","2018-2018","clermont","ASM_Clermont_Auvergne",9,18,"2018","2018"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","senior_club","2019-2019","shimizu blue sharks","Shimizu_Koto_Blue_Sharks",4,7,"2019","2019"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","international","2002-2004","new zealand colts","New_Zealand_national_under-21_rugby_union_team",8,67,"2002","2004"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","international","2005-2009","new zealand","New_Zealand_national_under-21_rugby_union_team",31,153,"2005","2009"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","international","2005-2005","junior all blacks","All_Blacks_XV",3,17,"2005","2005"
"Q350967","Luke McAlister","Luke McAlister","Luke_McAlister","international","2005-2010","new zealand māori","M%C4%81ori_All_Blacks",5,38,"2005","2010"
"Q110656273","Sam Illo","Sam Illo","Sam_Illo","senior_club","2022-","connacht","Connacht_Rugby",18,0,"2022",NA
"Q110656273","Sam Illo","Sam Illo","Sam_Illo","international","2021-2021","ireland u20","Ireland_national_under-20_rugby_union_team",5,5,"2021","2021"
"Q3509965","Sébastien Bonetti","Sébastien Bonetti","S%C3%A9bastien_Bonetti","senior_club","1995-2001","biarritz","Biarritz_Olympique",0,0,"1995","2001"
"Q3509965","Sébastien Bonetti","Sébastien Bonetti","S%C3%A9bastien_Bonetti","senior_club","2001-2003","as béziers","AS_B%C3%A9ziers_H%C3%A9rault",40,15,"2001","2003"
"Q3509965","Sébastien Bonetti","Sébastien Bonetti","S%C3%A9bastien_Bonetti","senior_club","2003-2005","su agen","SU_Agen_Lot-et-Garonne",32,10,"2003","2005"
"Q3509965","Sébastien Bonetti","Sébastien Bonetti","S%C3%A9bastien_Bonetti","senior_club","2005-2007","ca brive","CA_Brive",46,10,"2005","2007"
"Q3509965","Sébastien Bonetti","Sébastien Bonetti","S%C3%A9bastien_Bonetti","senior_club","2007-2008","usa limoges","USA_Limoges",24,5,"2007","2008"
